loss,steps,rewards,time,epochs
0.0643,710,141.268,1445.6384,48.2667
0.0782,715,1.543,1455.3419,48.6
0.0733,720,189.4556,1465.1883,48.9333
0.0641,725,91.4158,1475.1872,49.2667
0.076,730,75.106,1486.1662,49.6
0.0711,735,6.6071,1495.9499,49.9333
0.0661,740,208.1405,1505.9549,50.2667
0.0713,745,314.8136,1516.7414,50.6
0.076,750,347.0618,1526.6108,50.9333
0.0727,755,49.7126,1536.648,51.2667
0.0686,760,-69.3042,1546.4689,51.6
0.0632,765,273.3677,1556.5358,51.9333
0.0616,770,67.1326,1566.5447,52.2667
0.0672,775,138.2113,1577.0513,52.6
0.0958,780,31.394,1586.9402,52.9333
0.0651,785,249.4991,1596.6185,53.2667
0.0702,790,32.0118,1606.4895,53.6
0.0652,795,188.4318,1617.475,53.9333
0.0672,800,324.3523,1627.5069,54.2667
0.0768,805,262.3914,1637.5745,54.6
0.0734,810,207.8114,1647.8193,54.9333
0.0894,815,144.1526,1660.1711,55.2667
0.073,820,250.0912,1671.6205,55.6
0.0749,825,154.513,1681.3995,55.9333
0.0877,830,349.0549,1692.3483,56.2667
0.0649,835,137.7971,1703.1208,56.6
0.0622,840,240.8984,1713.8324,56.9333
0.0789,845,268.107,1724.0543,57.2667
0.0667,850,49.8659,1734.553,57.6
0.0778,855,379.9774,1744.6714,57.9333
0.0707,860,88.6259,1754.5837,58.2667
0.0618,865,142.7701,1764.5041,58.6
0.085,870,-32.2966,1774.7241,58.9333
0.0648,875,205.6359,1784.4342,59.2667
0.084,880,299.3835,1794.5918,59.6
0.0749,885,171.0934,1804.3872,59.9333
0.0738,890,351.2216,1814.7656,60.2667
0.06,895,123.8116,1826.0338,60.6
0.0681,900,27.0219,1835.9792,60.9333
0.0689,905,77.612,1846.2898,61.2667
0.0694,910,34.9301,1856.0944,61.6
0.0776,915,141.0875,1866.5122,61.9333
0.0611,920,154.2209,1876.7336,62.2667
0.0681,925,114.6079,1886.5812,62.6
0.0713,930,58.6587,1897.4252,62.9333
0.0641,935,23.2379,1907.4593,63.2667
0.0672,940,76.4052,1917.689,63.6
0.0701,945,57.5476,1928.0471,63.9333
0.0775,950,55.3312,1938.4153,64.2667
0.0651,955,310.3201,1948.6312,64.6
0.068,960,121.7102,1958.4912,64.9333
0.0817,965,21.2606,1968.3259,65.2667
0.0741,970,42.9337,1978.2126,65.6
0.0633,975,125.6316,1988.0952,65.9333
