epochs,loss,rewards,time,steps
1.25,0.0908,2198.4368,6.8464,5
1.5625,0.0927,1292.4075,11.6649,10
1.875,0.0962,1830.7961,17.7815,15
2.1875,0.0946,1524.1979,23.3722,20
2.5,0.0866,1992.782,29.9631,25
2.8125,0.0904,1621.176,36.1044,30
3.125,0.0869,1676.5592,42.744,35
3.4375,0.0821,1623.0211,48.3042,40
3.75,0.0875,1406.2629,53.8055,45
4.0625,0.0925,1606.3364,59.2913,50
4.375,0.0862,962.0343,63.5131,55
4.6875,0.0843,1059.8911,68.0017,60
5.0,0.0873,1194.2131,73.1296,65
5.3125,0.0876,1520.8533,78.3081,70
5.625,0.0906,1346.1483,83.671,75
5.9375,0.0871,1835.8018,90.028,80
6.25,0.0873,1023.8367,94.764,85
6.5625,0.0886,971.8574,99.1119,90
6.875,0.0883,1095.3201,103.7855,95
7.1875,0.0863,1477.3561,109.2053,100
7.5,0.1019,1158.4084,114.2271,105
7.8125,0.0848,1217.7614,119.0806,110
8.125,0.0902,1452.9235,124.4147,115
8.4375,0.09,1597.4431,130.2165,120
8.75,0.0877,1002.314,134.63,125
9.0625,0.0993,1273.6333,140.1222,130
9.375,0.0923,1158.0454,144.9069,135
9.6875,0.0894,880.4246,149.2198,140
10.0,0.0909,1084.6401,153.5634,145
10.3125,0.088,1258.2306,158.8293,150
10.625,0.0836,1669.7992,164.9982,155
10.9375,0.0839,953.907,169.4771,160
11.25,0.0902,928.9915,173.5302,165
11.5625,0.0871,1756.303,179.2923,170
11.875,0.0847,1028.8113,183.4846,175
12.1875,0.0867,1506.4791,189.149,180
12.5,0.0877,1521.9623,195.2643,185
12.8125,0.0998,1219.2993,199.9927,190
13.125,0.091,861.8091,203.9789,195
13.4375,0.0871,972.242,208.4707,200
13.75,0.0924,997.6017,213.1323,205
14.0625,0.0804,1190.2517,217.9364,210
14.375,0.0869,1691.2273,223.4878,215
14.6875,0.0876,1386.3796,228.6859,220
15.0,0.0832,970.2133,233.0003,225
15.3125,0.0965,1634.8223,238.9518,230
15.625,0.0882,1015.2147,243.5281,235
15.9375,0.0858,1187.3829,249.0075,240
16.25,0.0858,952.0394,253.5295,245
16.5625,0.0823,1862.9199,259.5726,250
16.875,0.0814,1380.7314,264.6073,255
17.1875,0.0861,1060.923,269.2075,260
17.5,0.084,1122.8744,273.9159,265
17.8125,0.0813,923.782,278.2619,270
18.125,0.0938,907.7028,283.0074,275
18.4375,0.0771,917.5563,287.287,280
18.75,0.0864,1076.6581,291.6814,285
19.0625,0.0857,1150.7201,296.538,290
19.375,0.0927,1279.4771,301.2595,295
19.6875,0.0847,1078.9427,305.7294,300
20.0,0.0905,2073.8018,312.6209,305
20.3125,0.0791,1006.354,317.3714,310
20.625,0.0858,1386.7668,323.014,315
20.9375,0.0933,892.3753,327.1643,320
21.25,0.0919,1211.7479,332.127,325
21.5625,0.0839,1198.0188,336.8152,330
21.875,0.0849,1123.1823,341.3959,335
22.1875,0.0933,1791.5797,347.8796,340
22.5,0.0982,1313.0641,353.2231,345
22.8125,0.0834,1660.4675,359.1231,350
23.125,0.0836,1510.4897,364.6398,355
23.4375,0.0842,1768.2172,370.3539,360
23.75,0.0969,979.8124,375.1704,365
24.0625,0.0926,1119.7502,380.2433,370
24.375,0.0834,1427.7059,385.7011,375
24.6875,0.087,935.3205,389.9136,380
25.0,0.0854,1270.5619,394.9005,385
25.3125,0.0854,1168.8645,399.7327,390
25.625,0.0909,1748.8842,405.493,395
25.9375,0.0814,873.6064,409.6949,400
26.25,0.0864,1597.3568,415.5022,405
26.5625,0.0904,1008.1803,419.8573,410
26.875,0.0814,1020.1346,424.1717,415
27.1875,0.0896,1274.6481,428.7975,420
27.5,0.0955,1683.7283,434.4451,425
27.8125,0.0834,988.9839,438.5868,430
28.125,0.0864,1199.1985,443.531,435
28.4375,0.0972,976.6627,447.8749,440
28.75,0.0813,971.187,452.0763,445
29.0625,0.0949,1587.1902,457.6522,450
29.375,0.0889,1041.9209,462.3489,455
29.6875,0.0888,1108.9773,466.7578,460
30.0,0.0826,1307.2944,471.8433,465
30.3125,0.0874,930.6633,475.9765,470
30.625,0.0945,1401.04,481.3958,475
30.9375,0.0798,1262.2523,487.0618,480
31.25,0.0913,1475.4102,492.3488,485
31.5625,0.0901,1019.6294,497.0531,490
31.875,0.0857,989.8038,501.8009,495
32.1875,0.0799,1281.7107,507.2388,500
32.5,0.0905,992.0358,511.7105,505
32.8125,0.0822,995.4501,515.8442,510
33.125,0.0884,1033.7454,520.3543,515
33.4375,0.076,1533.1484,526.0431,520
33.75,0.0858,953.2337,530.5418,525
34.0625,0.0858,1036.072,534.9076,530
34.375,0.0814,1190.839,539.5036,535
34.6875,0.0989,1291.446,544.8753,540
35.0,0.0901,976.522,548.991,545
35.3125,0.0882,1146.1039,554.2996,550
35.625,0.0909,1512.65,560.2082,555
35.9375,0.0886,619.6592,563.7457,560
36.25,0.0893,1620.4441,569.3415,565
36.5625,0.087,1153.7328,573.7941,570
36.875,0.0833,931.2689,577.9044,575
37.1875,0.0816,1617.5387,583.739,580
37.5,0.0823,875.4178,587.7406,585
37.8125,0.0848,1387.5217,593.6682,590
38.125,0.0916,1407.8933,598.935,595
38.4375,0.0805,1400.0514,603.9877,600
38.75,0.0899,1274.3981,609.1124,605
39.0625,0.0843,1051.8099,613.736,610
39.375,0.0823,2056.8643,620.4958,615
39.6875,0.091,1116.5071,624.909,620
40.0,0.087,1231.0498,630.0915,625
40.3125,0.0866,1179.0708,635.0333,630
40.625,0.0841,2184.7131,642.0711,635
40.9375,0.0888,1659.7816,647.7403,640
41.25,0.0882,1167.9088,652.4845,645
41.5625,0.0846,1218.0261,657.3049,650
41.875,0.0892,1556.449,663.1238,655
42.1875,0.0939,1517.7178,668.7608,660
42.5,0.0906,1447.8551,674.7721,665
42.8125,0.0751,1652.8479,680.8371,670
43.125,0.0856,1569.433,686.8502,675
43.4375,0.08,1382.827,691.9404,680
43.75,0.089,1385.124,697.0654,685
44.0625,0.0927,1750.8806,702.7561,690
44.375,0.0808,1517.2115,708.3927,695
44.6875,0.0942,1900.4274,715.2211,700
45.0,0.0836,2554.2102,723.2553,705
45.3125,0.0828,1643.0898,728.9255,710
45.625,0.0857,1567.4753,734.4103,715
45.9375,0.0809,1064.7498,738.9076,720
46.25,0.0824,1560.5565,744.4807,725
46.5625,0.0798,1350.2004,749.7141,730
46.875,0.09,1251.8093,754.6451,735
47.1875,0.0941,2260.3508,761.6198,740
47.5,0.0869,802.1875,765.4472,745
47.8125,0.0828,1939.1677,772.1977,750
48.125,0.0807,999.8509,776.65,755
48.4375,0.09,1297.5559,781.5233,760
48.75,0.0829,1683.4977,788.4933,765
49.0625,0.0875,2033.405,796.1214,770
49.375,0.0825,1590.3357,802.1848,775
49.6875,0.0733,2021.1917,808.8967,780
50.0,0.0924,2072.6072,815.723,785
50.3125,0.085,2176.8013,822.7603,790
50.625,0.0881,901.9133,827.1552,795
50.9375,0.0894,1578.5786,833.1073,800
51.25,0.0835,1812.7068,839.5338,805
51.5625,0.0923,2235.2415,846.4822,810
51.875,0.0947,1390.6233,851.9382,815
52.1875,0.0898,1839.447,858.4422,820
52.5,0.0779,2521.2019,866.4505,825
52.8125,0.08,1630.7025,872.296,830
53.125,0.0774,1432.4332,877.4162,835
53.4375,0.085,1530.917,882.9239,840
53.75,0.0827,1761.9059,888.9497,845
54.0625,0.0826,1475.4236,894.4156,850
54.375,0.0911,1453.8124,899.5228,855
54.6875,0.0829,1274.613,904.3648,860
