epochs,loss,rewards,time,steps
19.9333,0.0355,4610.8115,576.0009,285
20.2667,0.0404,4803.1943,586.4173,290
20.6,0.0356,4659.1748,597.0978,295
20.9333,0.0391,4758.4854,607.546,300
21.2667,0.0386,4781.7173,618.8723,305
21.6,0.0365,4840.3193,628.8453,310
21.9333,0.0332,4795.7769,639.395,315
22.2667,0.0343,4776.4419,649.3564,320
22.6,0.0391,4781.9438,659.8092,325
22.9333,0.0359,4760.4458,670.4082,330
23.2667,0.0322,4286.8955,679.627,335
23.6,0.0427,4782.1611,689.5672,340
23.9333,0.0386,4583.8896,700.0465,345
24.2667,0.0356,4331.9751,710.0007,350
24.6,0.0333,4527.8384,720.3307,355
24.9333,0.0395,4776.8359,730.4455,360
25.2667,0.0351,4736.5732,741.0241,365
25.6,0.0365,4802.3027,751.5919,370
25.9333,0.0358,4772.9424,762.4031,375
26.2667,0.0374,4555.603,772.7098,380
26.6,0.038,4731.8711,783.7284,385
26.9333,0.0361,4622.5361,793.6094,390
27.2667,0.0378,4767.1553,803.6594,395
27.6,0.0363,4815.1919,813.9025,400
27.9333,0.0364,4536.4658,823.6763,405
28.2667,0.0348,4808.2764,833.8507,410
28.6,0.0374,4602.4131,843.6456,415
28.9333,0.0374,4561.8916,854.2706,420
29.2667,0.0355,4791.8711,864.9046,425
29.6,0.035,4804.9238,876.3569,430
29.9333,0.0389,4700.3423,886.3024,435
30.2667,0.041,4770.6631,896.6406,440
30.6,0.0342,4590.9229,906.5224,445
30.9333,0.0379,3851.0657,915.121,450
31.2667,0.034,4758.915,925.4228,455
31.6,0.0368,4689.5044,935.7993,460
31.9333,0.0388,4254.3506,945.8277,465
32.2667,0.0378,4499.2192,955.9843,470
32.6,0.0367,4433.6562,966.2308,475
32.9333,0.0381,4808.2803,976.4177,480
33.2667,0.0344,4528.3374,986.9496,485
33.6,0.0352,4764.2622,997.3577,490
33.9333,0.0348,4803.6084,1007.4364,495
34.2667,0.0335,4799.6201,1018.1691,500
34.6,0.0405,4078.4407,1027.1446,505
34.9333,0.0362,4495.6665,1037.4088,510
35.2667,0.0338,4810.5586,1047.8867,515
35.6,0.041,4779.292,1058.2958,520
35.9333,0.0404,4802.9932,1069.0815,525
36.2667,0.0356,4172.3276,1079.0183,530
36.6,0.0352,4321.8945,1089.3973,535
36.9333,0.0376,4628.395,1099.4577,540
37.2667,0.0389,4450.7236,1109.1643,545
37.6,0.0346,4612.2998,1119.1475,550
37.9333,0.0353,4782.6494,1129.9476,555
38.2667,0.0406,4832.353,1141.1333,560
38.6,0.0387,4439.063,1151.6102,565
38.9333,0.038,4662.8564,1162.1021,570
39.2667,0.035,4360.7441,1171.9042,575
39.6,0.0384,4105.1172,1180.8996,580
39.9333,0.0362,4790.6021,1191.9692,585
40.2667,0.0374,4062.8704,1200.9887,590
40.6,0.0397,4081.2944,1209.9555,595
40.9333,0.0376,4764.1035,1219.9368,600
41.2667,0.0356,4804.7393,1230.1111,605
41.6,0.032,4804.3657,1241.0782,610
41.9333,0.0363,4762.2974,1251.7571,615
42.2667,0.0398,4463.7837,1261.663,620
42.6,0.0376,4078.0671,1271.9865,625
42.9333,0.0359,4801.0884,1281.9668,630
43.2667,0.038,4816.9673,1292.7327,635
43.6,0.0361,4031.573,1302.4611,640
43.9333,0.0356,4770.9761,1313.0361,645
44.2667,0.0368,4706.8188,1324.2557,650
44.6,0.0366,4077.1382,1333.4132,655
44.9333,0.0356,4377.4697,1342.8315,660
45.2667,0.0336,4348.7876,1352.9164,665
45.6,0.0337,4809.1533,1363.5839,670
45.9333,0.0343,4735.0952,1374.5289,675
46.2667,0.0378,4570.1841,1384.5968,680
46.6,0.0372,4725.8394,1395.5556,685
46.9333,0.034,4423.3501,1405.8155,690
47.2667,0.0349,4787.3862,1415.9344,695
47.6,0.0363,4798.8647,1425.8996,700
47.9333,0.0359,4795.6738,1435.9052,705
48.2667,0.0417,4438.7935,1446.5502,710
48.6,0.036,4814.5771,1458.0434,715
48.9333,0.0372,4749.4736,1468.5183,720
49.2667,0.036,3514.8484,1476.7004,725
49.6,0.035,4774.8037,1487.3364,730
49.9333,0.0383,4531.5366,1497.6084,735
50.2667,0.0348,4182.1499,1506.7886,740
50.6,0.0364,4497.2588,1517.1793,745
50.9333,0.0356,4118.6587,1526.2218,750
51.2667,0.0378,4114.041,1535.6334,755
51.6,0.037,4306.75,1545.1592,760
51.9333,0.0353,4811.3281,1555.1267,765
52.2667,0.0359,4779.0552,1565.1731,770
52.6,0.034,4796.9502,1576.1232,775
52.9333,0.0329,4689.9414,1586.4594,780
53.2667,0.0371,3979.696,1595.1388,785
53.6,0.0343,4336.2959,1604.4977,790
53.9333,0.0347,4794.2881,1614.9712,795
54.2667,0.0396,4072.1101,1625.5587,800
54.6,0.0358,4764.2241,1635.8869,805
54.9333,0.0372,4796.4258,1646.5588,810
55.2667,0.0382,4741.4902,1656.7119,815
55.6,0.0387,4487.5415,1666.7542,820
55.9333,0.0358,4197.0249,1676.1056,825
56.2667,0.0359,4141.6768,1685.1611,830
56.6,0.0345,4788.2065,1695.5438,835
56.9333,0.0396,4410.1465,1705.266,840
57.2667,0.0335,4789.8633,1715.899,845
57.6,0.032,4821.624,1726.6975,850
57.9333,0.0385,4785.1089,1736.7305,855
58.2667,0.0348,4777.5513,1747.3674,860
58.6,0.0362,4583.0547,1758.0718,865
58.9333,0.0369,4262.7959,1767.8025,870
59.2667,0.0361,4142.229,1777.3572,875
59.6,0.0395,4642.4951,1787.7331,880
59.9333,0.0351,4428.8311,1797.5922,885
60.2667,0.0349,4811.7666,1808.1727,890
60.6,0.0324,4788.3271,1819.1061,895
60.9333,0.0364,4816.291,1829.7151,900
61.2667,0.035,4802.186,1839.7373,905
61.6,0.0368,4595.4658,1851.2543,910
61.9333,0.0395,4795.251,1861.4778,915
62.2667,0.0357,4790.8477,1872.2929,920
62.6,0.0339,4500.144,1881.9304,925
62.9333,0.0387,4735.9595,1892.6622,930
63.2667,0.0376,4800.8071,1902.9473,935
63.6,0.0364,4353.1904,1912.3702,940
63.9333,0.0365,4401.9209,1922.3362,945
64.2667,0.0356,4012.0161,1931.4329,950
64.6,0.0346,4269.6689,1940.6743,955
64.9333,0.036,4689.752,1951.4702,960
65.2667,0.0338,4784.6318,1961.5021,965
65.6,0.0348,4785.5957,1971.8216,970
65.9333,0.0337,3521.2019,1979.8848,975
66.2667,0.0395,4607.04,1989.5075,980
66.6,0.035,4778.2881,2001.2263,985
66.9333,0.0354,4777.3438,2012.501,990
67.2667,0.035,4275.8818,2021.9144,995
67.6,0.0366,4750.9663,2033.4804,1000
67.9333,0.0373,4773.3359,2044.2829,1005
68.2667,0.0378,4806.6748,2054.6279,1010
68.6,0.0396,4786.314,2065.6392,1015
68.9333,0.0362,4776.7407,2075.7826,1020
69.2667,0.0389,4630.103,2085.5956,1025
69.6,0.0352,4610.6777,2095.392,1030
69.9333,0.038,4486.9653,2105.1263,1035
70.2667,0.037,4228.6445,2114.993,1040
70.6,0.0348,4796.2383,2125.0547,1045
70.9333,0.0387,4040.7063,2134.524,1050
71.2667,0.0354,4705.6157,2144.9374,1055
71.6,0.0388,4116.2031,2154.6632,1060
71.9333,0.0349,4814.3604,2164.8174,1065
72.2667,0.0358,4391.4502,2174.6476,1070
72.6,0.0346,4664.6113,2184.3631,1075
72.9333,0.0337,4016.6021,2194.4223,1080
73.2667,0.0363,4818.4727,2205.5778,1085
73.6,0.0345,4787.5024,2216.3725,1090
73.9333,0.0355,4271.25,2225.9792,1095
74.2667,0.0363,4682.7627,2236.7269,1100
74.6,0.0381,4713.2324,2246.6777,1105
74.9333,0.0391,4717.0508,2256.4598,1110
75.2667,0.0336,4779.415,2267.1914,1115
75.6,0.0354,4799.7812,2277.3993,1120
75.9333,0.0329,4808.9775,2287.4041,1125
76.2667,0.0385,4549.1055,2297.8151,1130
76.6,0.0324,4306.9614,2307.2898,1135
76.9333,0.0348,4695.8149,2319.0308,1140
77.2667,0.0376,4672.0278,2329.1145,1145
77.6,0.0379,4799.5425,2340.2693,1150
77.9333,0.0364,4795.3999,2350.3687,1155
78.2667,0.036,4780.3491,2360.3727,1160
78.6,0.0358,4356.5781,2370.9164,1165
78.9333,0.0358,4810.2402,2381.6091,1170
79.2667,0.0391,4796.3896,2391.6055,1175
79.6,0.0386,4068.8374,2401.1534,1180
79.9333,0.0346,3927.0691,2409.9529,1185
80.2667,0.0362,4607.1924,2420.4393,1190
80.6,0.0366,4189.542,2430.15,1195
80.9333,0.0365,4265.1006,2439.4113,1200
81.2667,0.0358,4203.9849,2449.3573,1205
81.6,0.0357,4465.2451,2459.2996,1210
81.9333,0.032,3581.8606,2468.2589,1215
82.2667,0.0375,4724.5342,2478.7614,1220
82.6,0.0351,4100.1826,2487.9996,1225
82.9333,0.0365,4537.6255,2497.5961,1230
83.2667,0.0391,4796.4766,2508.3719,1235
83.6,0.0361,4524.2837,2518.0892,1240
83.9333,0.0337,4482.7505,2527.7083,1245
84.2667,0.0351,4698.8853,2537.8342,1250
84.6,0.0356,4826.2031,2548.203,1255
84.9333,0.0355,4774.0625,2558.8237,1260
85.2667,0.0326,4800.8906,2568.8999,1265
85.6,0.0318,3500.4551,2576.9734,1270
85.9333,0.0345,4462.2002,2586.7018,1275
86.2667,0.0354,4458.9912,2596.238,1280
86.6,0.036,4400.8164,2605.6128,1285
86.9333,0.0348,4341.9697,2615.236,1290
87.2667,0.0341,4120.9424,2624.4597,1295
87.6,0.0347,4312.4712,2634.8573,1300
87.9333,0.0384,4727.6001,2645.177,1305
88.2667,0.0323,4772.8057,2655.206,1310
88.6,0.0326,4717.8281,2665.6518,1315
88.9333,0.0344,4787.7725,2675.7407,1320
89.2667,0.0361,3721.5103,2684.2669,1325
89.6,0.0354,4796.981,2694.2168,1330
89.9333,0.0375,4786.2163,2704.4938,1335
90.2667,0.034,4669.1504,2715.5465,1340
90.6,0.0324,4772.3579,2725.6939,1345
90.9333,0.0321,4485.5518,2735.2097,1350
91.2667,0.0362,4190.1533,2744.6329,1355
91.6,0.0338,4800.3135,2754.5962,1360
91.9333,0.033,4036.1243,2763.4809,1365
92.2667,0.0358,4478.3999,2773.3503,1370
92.6,0.036,4743.083,2784.0747,1375
92.9333,0.0321,4583.7939,2793.9851,1380
93.2667,0.0376,4506.8989,2804.0162,1385
93.6,0.0357,3997.1765,2812.8166,1390
93.9333,0.0371,3831.9277,2821.8253,1395
94.2667,0.0327,4796.2393,2832.6846,1400
94.6,0.035,4833.2383,2843.3865,1405
94.9333,0.0362,4816.7578,2853.7583,1410
95.2667,0.0352,4543.7021,2863.4076,1415
95.6,0.0339,4708.0845,2873.351,1420
95.9333,0.0341,3706.0493,2882.6278,1425
96.2667,0.0379,4170.1123,2892.3151,1430
96.6,0.035,4371.6587,2902.4505,1435
96.9333,0.0352,4677.8203,2913.4496,1440
97.2667,0.0452,4053.2007,2922.8057,1445
97.6,0.0361,4817.3906,2933.3355,1450
97.9333,0.0352,4681.1162,2943.0727,1455
98.2667,0.0341,4503.3506,2953.0172,1460
98.6,0.0345,4305.271,2963.3833,1465
98.9333,0.0333,4059.6772,2972.3542,1470
99.2667,0.0367,4680.0288,2982.186,1475
99.6,0.0338,4648.4912,2992.0264,1480
99.9333,0.0363,4460.4736,3001.541,1485
100.2667,0.0385,4253.7305,3010.8152,1490
100.6,0.0352,4520.5205,3021.1731,1495
100.9333,0.0326,4781.4463,3031.7993,1500
