epochs,loss,rewards,time,steps
1.2667,0.0372,4763.0142,10.5823,5
1.6,0.0367,4718.417,21.0194,10
1.9333,0.0371,3718.4304,29.7798,15
2.2667,0.0386,4727.4624,41.1764,20
2.6,0.0402,4752.4951,51.594,25
2.9333,0.0402,4503.5493,62.0801,30
3.2667,0.0379,4742.8623,72.131,35
3.6,0.0387,4765.1733,82.6245,40
3.9333,0.0388,4720.8311,93.179,45
4.2667,0.0358,4013.3196,103.0036,50
4.6,0.0376,4718.5688,113.5193,55
4.9333,0.0402,4079.5437,122.6469,60
5.2667,0.0371,3999.4531,131.5843,65
5.6,0.0361,4756.4897,142.1811,70
5.9333,0.0433,4745.3447,152.1976,75
6.2667,0.0402,4105.208,162.046,80
6.6,0.0377,4768.9561,172.1492,85
6.9333,0.0391,4759.2188,182.1076,90
7.2667,0.0382,4763.6289,192.4503,95
7.6,0.038,4211.6221,202.0938,100
7.9333,0.0352,4772.8037,212.5396,105
8.2667,0.0383,4404.1226,222.2849,110
8.6,0.0415,4719.2007,233.0949,115
8.9333,0.0384,4768.0078,243.3557,120
9.2667,0.0396,3972.5923,252.4033,125
9.6,0.0364,4554.751,262.2043,130
9.9333,0.0359,4737.7275,272.4758,135
10.2667,0.0358,4756.1733,282.8688,140
10.6,0.0417,4750.0649,293.8953,145
10.9333,0.0347,4778.2637,304.344,150
11.2667,0.0378,4774.0435,314.4465,155
11.6,0.0374,4766.0195,325.1369,160
11.9333,0.0388,4761.9077,335.3887,165
12.2667,0.0376,4769.6509,345.9969,170
12.6,0.0383,4786.4521,356.004,175
12.9333,0.0373,4776.583,365.987,180
13.2667,0.0369,4791.6587,376.5557,185
13.6,0.0393,4024.8411,386.2508,190
13.9333,0.0382,4766.1357,396.362,195
14.2667,0.0377,4784.9106,407.3711,200
14.6,0.0367,4792.5708,417.3831,205
14.9333,0.037,4013.2358,427.429,210
15.2667,0.0388,4483.3857,437.5126,215
15.6,0.0374,3813.2122,447.0678,220
15.9333,0.0349,4399.5649,456.9723,225
16.2667,0.0363,4798.0762,468.2179,230
16.6,0.0373,4678.2178,478.0033,235
16.9333,0.0434,4449.6875,487.923,240
17.2667,0.0359,4781.1787,498.519,245
17.6,0.0389,4776.1538,509.0933,250
17.9333,0.0364,4763.6406,519.6139,255
18.2667,0.0343,4375.7886,528.9752,260
18.6,0.0389,4790.8315,539.6631,265
18.9333,0.036,4618.7197,550.7761,270
19.2667,0.0387,4757.2866,561.2273,275
19.6,0.039,4758.437,571.3313,280
19.9333,0.0397,4797.8359,582.0947,285
20.2667,0.0367,4763.1982,593.44,290
20.6,0.0367,4747.5322,603.4418,295
20.9333,0.0372,3983.4712,612.6689,300
21.2667,0.0401,4749.5835,623.6893,305
21.6,0.0379,4786.0205,634.6523,310
21.9333,0.0368,4783.6826,645.173,315
