epochs,steps,loss,rewards,time
47.5,745,0.1034,819.0526,553.0122
47.8125,750,0.1085,903.3279,557.301
48.125,755,0.1189,788.9937,561.5198
48.4375,760,0.1059,922.5371,565.6587
48.75,765,0.1064,1294.6663,571.3621
49.0625,770,0.1062,1140.9187,576.2163
49.375,775,0.1106,441.2758,579.4745
49.6875,780,0.1059,492.5672,582.8274
50.0,785,0.0967,644.4935,586.4963
50.3125,790,0.1105,1299.2145,591.4174
50.625,795,0.0952,850.2617,595.4679
50.9375,800,0.1114,986.2283,599.9203
51.25,805,0.1057,932.0801,604.6962
51.5625,810,0.1126,1126.126,609.6243
51.875,815,0.1016,640.2637,613.414
52.1875,820,0.1051,576.4634,617.2084
52.5,825,0.1032,851.8776,621.3894
52.8125,830,0.1045,1158.0972,626.6005
53.125,835,0.1069,622.4193,630.142
53.4375,840,0.1042,968.4435,635.1912
53.75,845,0.0994,635.7485,638.8991
54.0625,850,0.1043,983.9034,643.4196
54.375,855,0.1017,934.8156,647.5674
54.6875,860,0.1041,866.6708,651.7073
55.0,865,0.108,991.4117,655.9828
55.3125,870,0.1014,830.0941,659.8359
55.625,875,0.1119,764.3535,663.816
55.9375,880,0.0896,795.4336,668.1659
56.25,885,0.1096,913.3876,672.2373
56.5625,890,0.0992,736.421,675.8835
56.875,895,0.0975,831.7521,679.862
57.1875,900,0.1111,970.0439,684.2594
57.5,905,0.1039,871.4434,688.5604
57.8125,910,0.0962,864.4235,692.501
58.125,915,0.1025,896.0006,696.4634
58.4375,920,0.1075,1330.1748,701.4747
58.75,925,0.0994,944.7816,705.7477
59.0625,930,0.1104,845.965,709.9511
59.375,935,0.1035,910.5873,714.028
59.6875,940,0.1093,953.4795,718.1989
60.0,945,0.1071,902.905,722.5148
60.3125,950,0.1026,1445.2742,728.619
60.625,955,0.0966,919.86,732.6137
60.9375,960,0.1001,980.1715,736.8912
61.25,965,0.103,947.6165,740.9883
61.5625,970,0.1028,1005.59,745.2195
61.875,975,0.091,587.527,748.6788
62.1875,980,0.0969,941.5648,753.0241
62.5,985,0.103,855.6669,757.3656
62.8125,990,0.0963,753.7747,761.3584
63.125,995,0.0917,952.8003,765.725
63.4375,1000,0.0962,1021.3514,770.3261
63.75,1005,0.1083,809.3666,774.3041
64.0625,1010,0.0995,1003.097,778.611
64.375,1015,0.0973,515.119,781.9513
64.6875,1020,0.1066,796.417,786.6195
65.0,1025,0.098,1114.6084,791.9804
65.3125,1030,0.0984,1140.6626,796.6631
65.625,1035,0.1011,994.8351,801.0772
65.9375,1040,0.1051,846.0026,805.1094
66.25,1045,0.0934,816.8058,809.1989
66.5625,1050,0.1003,1004.2139,813.6507
66.875,1055,0.1008,834.5114,817.663
67.1875,1060,0.1091,828.8948,821.5668
67.5,1065,0.0942,929.4852,825.7969
67.8125,1070,0.092,979.922,830.0157
68.125,1075,0.1021,784.4098,834.5904
68.4375,1080,0.1078,955.1317,839.541
68.75,1085,0.1047,1091.249,845.0016
69.0625,1090,0.0923,1230.4545,849.9991
69.375,1095,0.1049,605.913,853.7146
69.6875,1100,0.097,419.4289,856.8578
70.0,1105,0.0948,901.6326,861.2921
70.3125,1110,0.1014,944.0787,865.5621
70.625,1115,0.1004,645.7552,869.1394
70.9375,1120,0.1012,883.0175,873.0948
71.25,1125,0.1021,596.4542,876.5223
71.5625,1130,0.1038,706.5547,880.2213
71.875,1135,0.1056,898.9215,884.3881
72.1875,1140,0.1013,969.9902,888.5637
72.5,1145,0.0994,958.6701,892.6293
72.8125,1150,0.0905,721.9465,896.2588
73.125,1155,0.0924,1002.8019,900.5962
73.4375,1160,0.1014,848.8892,904.5933
73.75,1165,0.0961,963.3342,908.8756
74.0625,1170,0.0878,861.8467,913.0651
74.375,1175,0.0905,945.9271,917.3972
74.6875,1180,0.0985,1176.7095,922.0144
75.0,1185,0.0989,668.7181,926.3815
75.3125,1190,0.0998,886.1031,930.6235
75.625,1195,0.0991,586.8343,934.2448
75.9375,1200,0.1007,841.1185,938.4834
76.25,1205,0.0994,865.4715,942.7996
76.5625,1210,0.1012,578.3842,946.3292
76.875,1215,0.095,609.3896,949.869
77.1875,1220,0.0926,1012.2183,954.2142
77.5,1225,0.102,913.3823,958.2904
77.8125,1230,0.093,447.1612,961.4511
78.125,1235,0.0924,780.8273,965.2708
78.4375,1240,0.0902,819.4041,969.1346
78.75,1245,0.0878,855.9879,973.0145
79.0625,1250,0.0917,1153.9019,978.0223
79.375,1255,0.1058,939.6686,982.1865
79.6875,1260,0.0932,872.0114,986.4639
80.0,1265,0.1055,975.6097,990.6321
80.3125,1270,0.101,1006.8024,994.7833
80.625,1275,0.0948,1090.5035,999.2218
80.9375,1280,0.1053,1080.0077,1003.826
81.25,1285,0.0861,1107.2504,1008.1835
81.5625,1290,0.0993,819.9833,1012.1416
81.875,1295,0.1048,943.9832,1016.4141
82.1875,1300,0.0957,712.6625,1020.2318
82.5,1305,0.094,616.0729,1023.8855
82.8125,1310,0.1075,676.7142,1027.7076
83.125,1315,0.0935,893.7814,1031.7912
83.4375,1320,0.0952,791.9379,1035.8469
83.75,1325,0.0972,758.809,1039.6945
84.0625,1330,0.0989,998.5988,1043.9486
84.375,1335,0.0948,1106.9626,1048.5344
84.6875,1340,0.0944,916.8485,1052.8996
85.0,1345,0.0943,1108.6461,1057.4007
85.3125,1350,0.0951,761.2665,1061.2077
85.625,1355,0.0931,449.2904,1064.4439
85.9375,1360,0.0958,1363.3323,1069.5479
86.25,1365,0.0918,792.1319,1073.3275
86.5625,1370,0.0986,876.7029,1077.5149
86.875,1375,0.0878,1039.4912,1082.5491
87.1875,1380,0.0923,892.3524,1086.5524
87.5,1385,0.0958,1010.8752,1090.8902
87.8125,1390,0.1005,460.9925,1094.4528
88.125,1395,0.0926,660.794,1098.3504
88.4375,1400,0.0919,909.7088,1102.607
88.75,1405,0.0935,908.2578,1106.7319
89.0625,1410,0.0949,954.8738,1110.8787
89.375,1415,0.0964,1079.7551,1115.4668
89.6875,1420,0.0974,815.1709,1119.3332
90.0,1425,0.0997,505.9811,1122.7534
90.3125,1430,0.0916,817.9369,1126.5827
90.625,1435,0.0966,1158.697,1131.3073
90.9375,1440,0.0933,1239.5857,1136.2853
91.25,1445,0.0877,638.8112,1139.9457
91.5625,1450,0.0919,843.9633,1143.8701
91.875,1455,0.096,859.1136,1147.7954
92.1875,1460,0.095,895.9043,1151.7295
92.5,1465,0.0899,982.0228,1156.0946
92.8125,1470,0.0945,1174.5341,1161.4603
93.125,1475,0.0972,2005.3171,1168.3314
93.4375,1480,0.0891,1024.4271,1172.9737
93.75,1485,0.095,1444.8025,1178.4766
94.0625,1490,0.0942,972.4348,1182.7143
94.375,1495,0.0932,721.0952,1186.8582
94.6875,1500,0.0957,982.0077,1191.3281
95.0,1505,0.0945,888.8431,1195.6596
95.3125,1510,0.0915,697.91,1199.4261
95.625,1515,0.0929,795.7127,1203.3348
95.9375,1520,0.0966,740.9037,1207.2479
96.25,1525,0.0874,788.7604,1211.3334
96.5625,1530,0.0915,1583.5217,1217.1187
96.875,1535,0.1032,1495.7278,1222.4117
97.1875,1540,0.0923,860.5728,1226.5541
97.5,1545,0.0904,1193.3519,1231.2435
97.8125,1550,0.0982,1434.3162,1236.3393
98.125,1555,0.0916,1108.5846,1240.9936
98.4375,1560,0.0903,1081.0813,1245.4579
98.75,1565,0.0911,891.9953,1249.5235
99.0625,1570,0.0917,864.3563,1253.6218
99.375,1575,0.092,944.4419,1257.7636
99.6875,1580,0.0973,1166.349,1262.442
100.0,1585,0.0955,886.652,1266.5838
100.3125,1590,0.0923,1779.9473,1272.3119
100.625,1595,0.0887,724.9946,1276.1156
100.9375,1600,0.0928,837.3109,1279.9276
