epochs,loss,rewards,time,steps
47.8125,0.1341,1095.4071,599.0322,750
48.125,0.1291,643.0887,602.4541,755
48.4375,0.1307,680.1965,606.0721,760
48.75,0.1169,669.5374,609.5713,765
49.0625,0.1212,840.7616,613.7061,770
49.375,0.135,791.5095,617.3484,775
49.6875,0.1249,953.1615,621.8068,780
50.0,0.1145,1763.115,627.9043,785
50.3125,0.1276,889.7812,631.9098,790
50.625,0.1192,855.0671,635.92,795
50.9375,0.1114,1180.1597,640.8864,800
51.25,0.1189,1218.3818,645.5093,805
51.5625,0.1243,910.2471,649.4549,810
51.875,0.1121,1009.9086,653.7834,815
52.1875,0.1288,1198.4679,658.4184,820
52.5,0.1154,931.7504,662.4734,825
52.8125,0.119,1883.2217,668.8647,830
53.125,0.1217,1364.5814,674.4807,835
53.4375,0.1175,1471.5427,679.8469,840
53.75,0.1206,1459.45,685.2473,845
54.0625,0.1234,1191.2133,690.0041,850
54.375,0.1189,634.2681,693.4243,855
54.6875,0.1137,718.9332,697.0822,860
55.0,0.1157,674.2543,700.7109,865
55.3125,0.1169,1672.7146,706.3368,870
55.625,0.1284,2038.2852,713.0517,875
55.9375,0.123,1991.3715,720.3702,880
56.25,0.1121,590.3275,723.6483,885
56.5625,0.1262,1117.4446,728.2723,890
56.875,0.1096,780.7162,732.0585,895
57.1875,0.1151,729.3533,735.8002,900
57.5,0.1177,795.2819,739.5737,905
57.8125,0.1102,1112.3309,744.3452,910
58.125,0.1147,896.3652,748.4061,915
58.4375,0.121,1357.3561,753.3748,920
58.75,0.1089,2074.7554,760.1068,925
59.0625,0.1129,1920.2897,766.7644,930
59.375,0.1169,1038.6595,771.1226,935
59.6875,0.1188,1841.5769,777.3217,940
60.0,0.1245,1317.4614,782.3296,945
60.3125,0.1037,531.6134,785.6364,950
60.625,0.1094,561.9233,789.0345,955
60.9375,0.1116,753.0475,792.66,960
61.25,0.1152,842.37,796.4827,965
61.5625,0.1127,1198.3563,801.2603,970
61.875,0.1162,850.8187,805.1748,975
62.1875,0.1179,695.2596,808.6369,980
62.5,0.1182,1100.3162,812.9624,985
62.8125,0.1143,943.9976,817.2386,990
63.125,0.1137,1471.0444,822.592,995
63.4375,0.1064,1431.88,827.9025,1000
63.75,0.1143,873.8528,832.0298,1005
64.0625,0.1166,972.8234,836.3979,1010
64.375,0.1116,648.9844,839.8678,1015
64.6875,0.1039,766.1618,843.5276,1020
65.0,0.1079,932.5371,847.5461,1025
65.3125,0.1081,1139.2758,852.3611,1030
65.625,0.1164,527.9406,855.4775,1035
65.9375,0.1152,627.2452,858.9684,1040
66.25,0.1162,1537.7638,865.0457,1045
66.5625,0.1133,1776.6143,870.9168,1050
66.875,0.1094,966.8675,875.1187,1055
67.1875,0.1109,952.6794,879.1472,1060
67.5,0.1097,820.2715,882.9072,1065
67.8125,0.1085,962.0912,886.9571,1070
68.125,0.1172,848.0391,890.8442,1075
68.4375,0.1138,916.9763,894.9629,1080
68.75,0.1103,835.1797,898.734,1085
69.0625,0.1188,789.3879,902.6446,1090
69.375,0.1122,1063.3022,907.1291,1095
69.6875,0.1149,1020.7181,911.3656,1100
70.0,0.1147,1760.7473,917.3465,1105
70.3125,0.1035,726.7575,921.1059,1110
70.625,0.1127,381.7303,924.0005,1115
70.9375,0.0962,749.486,927.6054,1120
71.25,0.1164,848.973,931.5477,1125
71.5625,0.1086,1124.8787,935.9941,1130
71.875,0.1135,812.745,939.7142,1135
72.1875,0.106,990.1198,943.9635,1140
72.5,0.1161,1415.5858,949.2281,1145
72.8125,0.1073,457.4958,952.1902,1150
73.125,0.1035,1296.1959,957.3753,1155
73.4375,0.0997,1041.1707,961.7496,1160
73.75,0.102,1012.8363,966.1644,1165
74.0625,0.0997,1524.7794,971.7073,1170
74.375,0.1111,527.6945,974.8186,1175
74.6875,0.1128,1044.9226,979.0389,1180
75.0,0.1141,659.1096,982.4335,1185
75.3125,0.1092,967.4696,986.5986,1190
75.625,0.1105,728.0549,990.3035,1195
75.9375,0.1069,2041.5104,997.9086,1200
76.25,0.1036,865.8525,1001.7375,1205
76.5625,0.1011,910.9484,1005.6367,1210
76.875,0.1134,422.8671,1008.7069,1215
77.1875,0.112,706.3571,1012.2147,1220
77.5,0.1081,1485.5846,1017.5471,1225
77.8125,0.1111,752.8645,1021.2034,1230
78.125,0.1057,491.8206,1024.329,1235
78.4375,0.1002,1397.0277,1029.3532,1240
78.75,0.1099,676.4458,1032.8523,1245
79.0625,0.1156,690.2614,1036.462,1250
79.375,0.1132,693.7408,1040.0153,1255
79.6875,0.1121,1056.2034,1044.2965,1260
80.0,0.1097,461.6498,1047.2744,1265
80.3125,0.1049,548.8838,1050.5281,1270
80.625,0.1109,1072.7513,1054.7488,1275
80.9375,0.1068,876.6092,1058.8467,1280
81.25,0.1062,1525.8772,1064.0884,1285
81.5625,0.1046,1136.823,1068.6577,1290
81.875,0.1029,716.3302,1072.4311,1295
82.1875,0.1016,685.5865,1075.9522,1300
82.5,0.1079,1006.8929,1080.4556,1305
82.8125,0.1079,845.3874,1084.1938,1310
83.125,0.1043,759.4662,1087.7818,1315
83.4375,0.1057,831.558,1091.6754,1320
83.75,0.1038,1533.3533,1097.204,1325
84.0625,0.1029,897.118,1101.2862,1330
84.375,0.1009,1111.6809,1105.6954,1335
84.6875,0.1081,1475.8619,1110.9638,1340
85.0,0.1181,733.4668,1114.5178,1345
85.3125,0.1072,604.9613,1117.8128,1350
85.625,0.109,588.617,1121.138,1355
85.9375,0.1122,1109.095,1125.6659,1360
86.25,0.1068,651.7101,1129.2736,1365
86.5625,0.1063,640.5988,1132.646,1370
86.875,0.1101,930.6859,1136.8572,1375
87.1875,0.1048,839.0795,1140.7015,1380
