epochs,loss,rewards,time,steps
18.9333,0.076,-112.4935,573.5094,270
19.2667,0.0839,-131.8563,583.3038,275
19.6,0.0727,8.8157,593.011,280
19.9333,0.0738,-126.2914,603.5781,285
20.2667,0.0631,-112.8161,613.4927,290
20.6,0.078,-91.3985,624.5139,295
20.9333,0.0683,-111.2896,634.3672,300
21.2667,0.0678,55.7615,645.0042,305
21.6,0.0728,40.6102,654.9929,310
21.9333,0.0785,98.2679,664.7494,315
22.2667,0.0637,-133.0098,675.3334,320
22.6,0.0684,-76.2649,685.4469,325
22.9333,0.0652,-91.5969,696.4289,330
23.2667,0.0701,-125.2369,706.4188,335
23.6,0.0614,-25.6758,716.6199,340
23.9333,0.0615,-23.7203,728.1538,345
24.2667,0.0572,-118.8339,738.656,350
24.6,0.0596,-84.7116,748.6386,355
24.9333,0.0663,6.2785,758.814,360
25.2667,0.067,48.85,769.7602,365
25.6,0.0721,79.7228,779.9909,370
25.9333,0.0629,-35.799,791.1451,375
26.2667,0.065,92.2876,801.5353,380
26.6,0.0693,-111.4606,811.7206,385
26.9333,0.0607,190.1019,821.7902,390
27.2667,0.0659,61.0925,831.5741,395
27.6,0.0568,67.0219,841.4693,400
27.9333,0.0569,306.529,851.3297,405
28.2667,0.0558,65.7837,861.541,410
28.6,0.0567,321.6828,871.9352,415
28.9333,0.059,-83.1422,881.7619,420
29.2667,0.0573,39.354,892.6861,425
29.6,0.0709,-77.548,902.6727,430
29.9333,0.0647,317.5115,912.5851,435
30.2667,0.0589,227.7082,922.7165,440
30.6,0.0521,-9.2727,932.791,445
30.9333,0.0554,271.9669,942.7168,450
31.2667,0.067,-152.3186,952.6454,455
31.6,0.0564,-124.7042,962.7504,460
31.9333,0.0509,160.3224,972.7833,465
32.2667,0.0514,-22.0586,982.7292,470
32.6,0.0551,515.3184,992.7911,475
32.9333,0.0589,43.2736,1003.4129,480
33.2667,0.0529,243.6099,1014.2215,485
33.6,0.0531,265.4304,1024.0895,490
33.9333,0.0624,513.9688,1034.589,495
34.2667,0.0565,264.2338,1045.6613,500
34.6,0.065,414.7376,1056.9181,505
34.9333,0.058,985.1332,1067.3646,510
35.2667,0.0561,319.6902,1077.766,515
35.6,0.0525,218.4698,1088.2003,520
35.9333,0.0507,280.2902,1098.0885,525
36.2667,0.0561,429.4073,1109.1586,530
36.6,0.0575,719.799,1120.1868,535
36.9333,0.0535,327.3555,1130.4155,540
37.2667,0.0552,460.9986,1140.7168,545
37.6,0.0507,276.1703,1151.395,550
37.9333,0.0523,337.8591,1161.4894,555
38.2667,0.0555,255.2943,1171.8562,560
38.6,0.052,659.0037,1182.8591,565
38.9333,0.0494,56.7435,1192.8181,570
39.2667,0.0503,273.7955,1202.8164,575
39.6,0.0477,473.1764,1213.4416,580
39.9333,0.0567,545.3547,1224.139,585
40.2667,0.0492,625.9724,1233.9876,590
40.6,0.0544,524.5442,1244.2187,595
40.9333,0.0571,493.8229,1254.0275,600
41.2667,0.0496,495.5467,1264.5228,605
41.6,0.0521,588.4991,1274.9873,610
41.9333,0.0511,437.6918,1285.0656,615
42.2667,0.0454,282.5137,1295.0016,620
42.6,0.0577,1012.5483,1305.1421,625
42.9333,0.0544,750.4955,1315.0581,630
43.2667,0.0484,605.5406,1325.1978,635
43.6,0.0472,568.0315,1335.6486,640
43.9333,0.0485,425.9479,1345.8776,645
44.2667,0.0541,860.4323,1357.5618,650
44.6,0.0524,696.0095,1368.4523,655
44.9333,0.0455,1144.1926,1378.2236,660
45.2667,0.0471,873.3577,1387.9678,665
45.6,0.0553,546.1003,1398.5031,670
45.9333,0.0425,317.1282,1408.7977,675
46.2667,0.0538,419.8306,1420.5319,680
46.6,0.0474,116.7368,1430.7391,685
46.9333,0.0555,728.5333,1440.855,690
47.2667,0.0539,543.9487,1450.6615,695
47.6,0.0562,441.8676,1462.0568,700
47.9333,0.0465,330.7264,1472.5061,705
48.2667,0.0466,578.8559,1483.133,710
48.6,0.0497,1200.0404,1492.8967,715
48.9333,0.051,835.7501,1502.9636,720
49.2667,0.0476,554.9238,1512.9199,725
49.6,0.047,453.3214,1523.374,730
49.9333,0.0496,919.5941,1533.713,735
50.2667,0.0456,1006.7684,1544.1104,740
50.6,0.0458,883.2562,1554.7496,745
50.9333,0.0572,903.2707,1564.6492,750
51.2667,0.0517,840.6167,1575.2293,755
51.6,0.0463,710.7943,1585.5028,760
51.9333,0.0458,506.9974,1596.234,765
52.2667,0.0485,873.1079,1605.9879,770
52.6,0.0474,1008.2923,1615.8038,775
52.9333,0.0456,1166.0039,1626.2462,780
53.2667,0.0483,1066.5173,1636.6639,785
53.6,0.0463,1293.0,1647.323,790
53.9333,0.0439,785.3127,1657.5096,795
54.2667,0.0443,1760.5569,1667.6527,800
54.6,0.0476,575.0887,1678.7161,805
54.9333,0.0422,716.6783,1688.5706,810
55.2667,0.0477,1136.6398,1699.1037,815
55.6,0.0488,200.9527,1709.2559,820
55.9333,0.0453,589.6312,1719.0692,825
56.2667,0.0452,427.8382,1729.3259,830
56.6,0.0468,668.0564,1739.8145,835
56.9333,0.0409,941.1356,1749.6501,840
57.2667,0.0447,403.0295,1759.6513,845
57.6,0.0622,242.741,1770.1177,850
57.9333,0.0485,1151.825,1781.3147,855
58.2667,0.0552,1211.1404,1791.1641,860
58.6,0.0471,1233.4163,1802.4814,865
58.9333,0.0439,1286.4196,1813.7762,870
59.2667,0.0468,802.9745,1824.6996,875
59.6,0.0418,839.2209,1834.7685,880
59.9333,0.0445,755.0255,1844.8634,885
60.2667,0.0506,1208.3088,1855.1715,890
60.6,0.0469,887.0216,1865.496,895
60.9333,0.043,988.2627,1876.2315,900
61.2667,0.0413,1705.9117,1886.5657,905
61.6,0.0478,1221.2236,1897.2781,910
61.9333,0.047,1532.8805,1907.7985,915
62.2667,0.0447,651.8788,1917.5141,920
62.6,0.0407,699.3566,1928.2158,925
62.9333,0.0534,627.7277,1937.9189,930
63.2667,0.05,966.5372,1947.6769,935
63.6,0.046,513.5112,1957.5231,940
63.9333,0.0476,1922.8262,1967.352,945
64.2667,0.044,1469.5017,1977.1881,950
64.6,0.0438,1114.5131,1987.3888,955
64.9333,0.0479,1170.3733,1997.0884,960
65.2667,0.048,1132.8461,2007.2022,965
65.6,0.0455,1608.7588,2017.4805,970
65.9333,0.0559,671.5219,2027.3141,975
66.2667,0.0454,1815.1096,2037.3194,980
66.6,0.0452,822.4173,2047.4404,985
66.9333,0.0415,2114.9524,2057.4715,990
67.2667,0.0458,1349.9368,2067.4923,995
67.6,0.0465,1153.9729,2077.2664,1000
67.9333,0.0463,885.3638,2087.2153,1005
68.2667,0.0449,1127.6871,2097.5022,1010
68.6,0.0471,750.9319,2107.9146,1015
68.9333,0.0449,379.7238,2118.2257,1020
69.2667,0.0405,1776.8391,2128.9207,1025
69.6,0.0418,1775.8933,2139.3931,1030
69.9333,0.0444,563.9116,2149.3192,1035
70.2667,0.0445,1087.0404,2159.0947,1040
70.6,0.0495,1309.5924,2169.4191,1045
70.9333,0.0456,640.5865,2179.8037,1050
71.2667,0.0392,939.484,2190.4305,1055
71.6,0.0416,1074.8206,2200.4933,1060
71.9333,0.0523,894.7338,2210.6217,1065
72.2667,0.0427,1300.1929,2221.2041,1070
72.6,0.0475,1251.5105,2231.846,1075
72.9333,0.0408,1386.2689,2241.5974,1080
73.2667,0.0444,1117.0887,2252.1079,1085
73.6,0.0426,1120.4651,2261.9029,1090
73.9333,0.0459,2204.002,2272.3703,1095
74.2667,0.0418,2584.9915,2282.785,1100
74.6,0.0459,959.1465,2292.649,1105
74.9333,0.0447,1414.1555,2302.7803,1110
75.2667,0.0429,858.0532,2312.6177,1115
75.6,0.0449,837.1969,2322.32,1120
75.9333,0.0392,794.6743,2332.2064,1125
76.2667,0.0457,1099.7516,2342.0264,1130
76.6,0.0447,1737.2292,2351.9879,1135
76.9333,0.0508,1513.4694,2361.8756,1140
77.2667,0.0428,1450.9641,2371.7341,1145
77.6,0.0442,1608.2834,2381.4572,1150
77.9333,0.0472,1304.2126,2391.2125,1155
78.2667,0.0432,1198.4579,2401.5894,1160
78.6,0.0465,1549.2805,2411.9071,1165
78.9333,0.0409,1052.4332,2421.7044,1170
79.2667,0.0448,1404.3324,2432.8699,1175
79.6,0.0442,1582.7571,2442.6172,1180
79.9333,0.0404,807.6673,2452.6742,1185
80.2667,0.0432,1452.9709,2462.9715,1190
80.6,0.0444,1928.7318,2473.1888,1195
80.9333,0.0478,1673.7053,2483.2511,1200
81.2667,0.0509,1077.9248,2493.5505,1205
81.6,0.0416,1084.7269,2503.8023,1210
81.9333,0.0406,949.0458,2514.0474,1215
82.2667,0.0502,965.0511,2524.6779,1220
82.6,0.0383,1033.8588,2535.131,1225
82.9333,0.042,1111.3103,2545.0515,1230
83.2667,0.0395,1011.9771,2555.889,1235
83.6,0.0417,1525.593,2565.822,1240
83.9333,0.0428,1063.5953,2576.2676,1245
84.2667,0.046,984.6967,2586.5019,1250
84.6,0.0412,1441.0073,2596.4339,1255
84.9333,0.0571,2103.4812,2606.7565,1260
85.2667,0.0463,1207.4485,2617.1181,1265
85.6,0.0415,1562.5702,2626.9195,1270
85.9333,0.0404,1198.0289,2636.8691,1275
86.2667,0.0454,833.3071,2647.4294,1280
86.6,0.0413,1671.0051,2657.6243,1285
86.9333,0.043,923.1693,2667.8821,1290
87.2667,0.0475,1063.8948,2677.979,1295
87.6,0.042,1724.6205,2687.741,1300
87.9333,0.042,340.2112,2697.4368,1305
88.2667,0.0435,931.1041,2707.2944,1310
88.6,0.0475,2574.2307,2717.1563,1315
88.9333,0.0437,1458.6599,2729.1718,1320
89.2667,0.0375,1408.7448,2739.5579,1325
89.6,0.0392,791.7349,2750.1971,1330
89.9333,0.0441,1060.1676,2760.6585,1335
90.2667,0.0411,1709.4434,2770.6256,1340
90.6,0.0423,1500.0637,2780.7094,1345
90.9333,0.0482,1348.9949,2791.2601,1350
91.2667,0.0408,1021.3131,2801.1528,1355
91.6,0.0411,1784.0186,2811.9996,1360
91.9333,0.0485,1578.8662,2821.7206,1365
92.2667,0.0378,1304.7321,2832.1447,1370
92.6,0.0513,670.181,2842.1164,1375
92.9333,0.0388,1846.9515,2852.565,1380
93.2667,0.0412,1968.6586,2862.846,1385
93.6,0.046,1871.3352,2873.1026,1390
93.9333,0.0473,2049.0588,2884.3553,1395
94.2667,0.0404,1566.4297,2894.7458,1400
94.6,0.0472,1506.9969,2904.6147,1405
94.9333,0.0385,1491.2502,2914.8518,1410
95.2667,0.05,2295.1492,2924.885,1415
95.6,0.0446,2450.2534,2935.6192,1420
95.9333,0.0402,1122.7421,2946.0831,1425
96.2667,0.0507,2600.5686,2956.0667,1430
96.6,0.0432,1657.0844,2966.1071,1435
96.9333,0.0388,1477.4502,2976.4192,1440
97.2667,0.0456,2043.2578,2986.3555,1445
97.6,0.0352,1145.751,2996.2089,1450
97.9333,0.0386,1725.3723,3006.2841,1455
98.2667,0.0413,2407.53,3016.5416,1460
98.6,0.0408,1467.6885,3026.7896,1465
98.9333,0.0466,1365.0771,3036.6156,1470
99.2667,0.0452,2446.7461,3046.9969,1475
99.6,0.0397,1322.4799,3057.0764,1480
99.9333,0.0509,1337.5446,3067.1737,1485
100.2667,0.0393,1571.6647,3076.9368,1490
100.6,0.0424,1645.4695,3086.7753,1495
100.9333,0.0422,1876.389,3096.4916,1500
