epochs,loss,rewards,time,steps
25.2667,0.0526,107.4992,254.3027,365
25.6,0.0628,103.7642,257.9904,370
25.9333,0.0575,53.8178,261.555,375
26.2667,0.0593,108.3105,265.3412,380
26.6,0.0542,93.7878,269.0047,385
26.9333,0.0591,90.7493,272.6194,390
27.2667,0.0524,73.9907,276.1625,395
27.6,0.0647,93.9516,279.8282,400
27.9333,0.0619,100.6483,283.6288,405
28.2667,0.0607,67.1381,287.2341,410
28.6,0.0603,66.5768,290.806,415
28.9333,0.0583,86.8083,294.4188,420
29.2667,0.056,61.5284,298.1952,425
29.6,0.0582,71.1768,301.8316,430
29.9333,0.0584,54.0541,305.4261,435
30.2667,0.0609,38.7757,308.9587,440
30.6,0.0504,25.3561,312.4085,445
30.9333,0.0538,43.2453,315.8805,450
31.2667,0.0556,42.2998,319.4382,455
31.6,0.0547,23.3357,322.884,460
31.9333,0.0511,26.0615,326.3723,465
32.2667,0.0511,21.1318,329.7686,470
32.6,0.0536,22.6184,333.1927,475
32.9333,0.0527,22.0502,336.7379,480
33.2667,0.0612,20.6481,340.1638,485
33.6,0.0526,25.8588,343.5628,490
33.9333,0.0571,25.4003,347.0308,495
34.2667,0.0517,27.9153,350.5511,500
34.6,0.0505,33.2466,354.0328,505
34.9333,0.055,27.186,357.4878,510
35.2667,0.0521,25.2752,360.9778,515
35.6,0.0554,31.126,364.6204,520
35.9333,0.0587,25.273,368.073,525
36.2667,0.052,29.9083,371.6107,530
36.6,0.0498,27.6459,375.0871,535
36.9333,0.0597,30.1765,378.6119,540
37.2667,0.051,35.982,382.1673,545
37.6,0.055,40.675,385.8412,550
37.9333,0.052,28.4213,389.4345,555
38.2667,0.0538,24.2676,392.9544,560
38.6,0.0507,30.1437,396.4396,565
38.9333,0.0523,30.5959,399.9268,570
39.2667,0.0482,32.2564,403.5373,575
39.6,0.0505,35.6804,407.2143,580
39.9333,0.0477,41.2893,410.9255,585
40.2667,0.0498,36.9147,414.5771,590
40.6,0.0496,27.0239,418.0688,595
40.9333,0.0508,44.3053,421.6667,600
41.2667,0.0494,31.9136,425.1444,605
41.6,0.0539,57.0687,428.9304,610
41.9333,0.053,40.8177,432.4747,615
42.2667,0.0465,36.9877,436.0135,620
42.6,0.0507,32.6178,439.5945,625
42.9333,0.0571,40.9796,443.3105,630
43.2667,0.0588,29.5615,446.7848,635
43.6,0.0466,40.3383,450.4533,640
43.9333,0.05,37.2742,453.9878,645
44.2667,0.0496,27.9109,457.4378,650
44.6,0.0468,49.8681,461.1951,655
44.9333,0.0507,39.1482,464.7445,660
45.2667,0.047,32.2556,468.2325,665
45.6,0.0529,40.3759,471.8479,670
45.9333,0.0491,54.086,475.5975,675
46.2667,0.0505,31.5597,479.1437,680
46.6,0.0554,32.1906,482.7033,685
46.9333,0.0482,48.4448,486.4124,690
47.2667,0.0553,30.8174,489.9283,695
47.6,0.0459,44.5598,493.5234,700
47.9333,0.0488,34.0245,497.0461,705
48.2667,0.0475,42.1915,500.6319,710
48.6,0.0516,53.8068,504.3678,715
48.9333,0.0468,59.3203,508.0935,720
49.2667,0.0483,44.0987,511.7331,725
49.6,0.05,51.5902,515.3334,730
49.9333,0.046,35.7966,518.8973,735
50.2667,0.0449,54.9171,522.6101,740
50.6,0.0466,46.8781,526.2498,745
50.9333,0.0493,68.7595,530.2921,750
51.2667,0.0472,52.2556,533.9502,755
51.6,0.0431,80.4399,537.9464,760
51.9333,0.0497,85.8487,541.8865,765
52.2667,0.056,164.8593,545.9459,770
52.6,0.0455,269.4501,550.2617,775
52.9333,0.0399,156.8161,554.3216,780
53.2667,0.0522,237.9986,558.4432,785
53.6,0.0489,217.7679,562.565,790
53.9333,0.0494,328.8691,566.6441,795
54.2667,0.0469,1041.8655,571.9812,800
54.6,0.0459,286.1868,576.2982,805
54.9333,0.0471,400.6351,580.2694,810
55.2667,0.0476,385.8621,584.3301,815
55.6,0.0465,293.9967,588.5011,820
55.9333,0.047,183.3176,592.6717,825
56.2667,0.0475,374.0848,596.9014,830
56.6,0.0429,351.9172,601.02,835
56.9333,0.0465,502.8658,605.2694,840
57.2667,0.0484,1259.2163,610.6183,845
57.6,0.0458,381.5658,614.4761,850
57.9333,0.0456,946.2985,619.0701,855
58.2667,0.0488,1767.7354,624.9996,860
58.6,0.0466,599.5801,629.0777,865
58.9333,0.0442,359.0114,632.8827,870
59.2667,0.0456,419.1776,636.6798,875
59.6,0.0459,779.1015,640.9679,880
59.9333,0.0467,1118.4119,645.827,885
60.2667,0.0477,1356.5779,650.9717,890
60.6,0.047,1155.8549,655.7938,895
60.9333,0.0442,1670.4352,661.5847,900
61.2667,0.0464,627.367,665.8129,905
61.6,0.0439,2422.6985,672.5187,910
61.9333,0.0451,2065.8413,678.6319,915
62.2667,0.048,947.7057,683.1007,920
62.6,0.0441,2533.4404,690.0138,925
62.9333,0.0459,1622.2633,695.6887,930
63.2667,0.0446,2822.1897,703.1971,935
63.6,0.0448,324.2943,706.741,940
63.9333,0.0491,1232.74,711.6256,945
64.2667,0.0495,2525.2625,718.3607,950
64.6,0.0419,1468.3768,723.6272,955
64.9333,0.0497,2286.9241,730.7408,960
65.2667,0.0454,1495.7366,736.0866,965
65.6,0.0456,2731.6965,743.1465,970
65.9333,0.0478,1150.5652,747.9025,975
66.2667,0.0405,2941.812,755.409,980
66.6,0.0403,834.8746,759.9265,985
66.9333,0.0418,2090.0085,766.0793,990
67.2667,0.0433,2718.915,773.1484,995
67.6,0.0439,1813.8802,778.9475,1000
67.9333,0.0441,763.2697,783.193,1005
68.2667,0.0419,1150.7439,787.9135,1010
68.6,0.0431,398.9016,791.5081,1015
68.9333,0.0507,2000.6168,797.5764,1020
69.2667,0.044,2152.875,803.808,1025
69.6,0.0487,1012.8133,808.352,1030
69.9333,0.044,1306.1644,813.331,1035
70.2667,0.0433,1683.818,818.8668,1040
70.6,0.0413,1518.1139,824.1052,1045
70.9333,0.0407,864.5447,828.6791,1050
71.2667,0.0477,2678.5359,835.6136,1055
71.6,0.0463,2338.9478,842.1261,1060
71.9333,0.0445,1269.2876,847.1675,1065
72.2667,0.0427,1515.3555,852.5686,1070
72.6,0.0436,1995.8203,858.9776,1075
72.9333,0.043,1398.6353,864.0656,1080
73.2667,0.0426,3273.7312,871.9337,1085
73.6,0.044,1397.8789,877.0557,1090
73.9333,0.046,2774.2324,884.138,1095
74.2667,0.0393,649.3741,888.1576,1100
74.6,0.0429,1484.5182,893.3366,1105
74.9333,0.04,1032.3613,897.8643,1110
75.2667,0.0389,770.9891,902.1054,1115
75.6,0.0447,2066.605,908.1996,1120
75.9333,0.0399,1234.7297,913.0964,1125
76.2667,0.0449,1792.4758,918.8232,1130
76.6,0.0424,751.1824,923.1334,1135
76.9333,0.0395,1710.5437,928.7687,1140
77.2667,0.0427,1400.2417,933.9598,1145
77.6,0.0411,1993.2308,939.9965,1150
77.9333,0.0402,2070.832,946.1284,1155
78.2667,0.0399,2011.7229,952.11,1160
78.6,0.0472,3615.145,960.3972,1165
78.9333,0.0414,2439.6694,966.9649,1170
79.2667,0.0433,4190.1436,975.9842,1175
79.6,0.0424,2264.0442,982.3395,1180
79.9333,0.047,1472.6411,987.5251,1185
80.2667,0.0402,617.2368,991.5602,1190
80.6,0.0446,2801.561,998.6812,1195
80.9333,0.0443,2543.6997,1005.805,1200
81.2667,0.0433,1693.3672,1011.3155,1205
81.6,0.0421,2667.3013,1018.3478,1210
81.9333,0.0454,2010.5315,1024.6246,1215
82.2667,0.0396,2757.5583,1031.8036,1220
82.6,0.0425,1514.3297,1037.1377,1225
82.9333,0.042,2671.0288,1044.0838,1230
83.2667,0.0405,3658.718,1052.4218,1235
83.6,0.0372,2634.593,1059.8276,1240
83.9333,0.0424,3089.4009,1067.3355,1245
84.2667,0.0391,3136.6101,1075.2324,1250
84.6,0.0399,3108.4165,1082.8722,1255
84.9333,0.0419,3225.553,1090.9548,1260
85.2667,0.0384,3487.0874,1099.4793,1265
85.6,0.0398,2782.2429,1106.6112,1270
85.9333,0.0367,2285.9155,1113.3754,1275
86.2667,0.0408,2699.6821,1120.3367,1280
86.6,0.0414,2215.689,1126.5479,1285
86.9333,0.0406,2016.2064,1132.5038,1290
87.2667,0.0419,3152.8762,1140.0882,1295
87.6,0.0453,2938.9331,1147.3008,1300
87.9333,0.0405,2937.4663,1154.5962,1305
88.2667,0.0391,2182.542,1160.8582,1310
88.6,0.0385,1737.0818,1166.45,1315
88.9333,0.0431,2784.6208,1173.6992,1320
89.2667,0.0427,3525.2241,1181.9364,1325
89.6,0.0384,2141.5796,1188.099,1330
89.9333,0.0387,2031.5684,1194.487,1335
90.2667,0.0397,3259.4077,1202.3821,1340
90.6,0.041,2886.1265,1209.4615,1345
90.9333,0.0402,3571.907,1217.7449,1350
91.2667,0.0392,3068.3757,1225.3688,1355
91.6,0.0411,3871.7407,1234.2828,1360
91.9333,0.041,3480.8276,1242.5647,1365
92.2667,0.0405,3651.7415,1251.0326,1370
92.6,0.0396,4448.0498,1260.9362,1375
92.9333,0.0412,2737.9604,1268.3874,1380
93.2667,0.0399,3588.7825,1277.3539,1385
93.6,0.0371,3197.1558,1285.0807,1390
93.9333,0.0361,2210.4302,1291.2335,1395
94.2667,0.0377,4767.2642,1301.8828,1400
94.6,0.042,3136.863,1309.9169,1405
94.9333,0.0383,2607.5813,1317.4788,1410
95.2667,0.039,4619.2915,1328.9564,1415
95.6,0.0406,3002.4141,1336.7531,1420
95.9333,0.0398,3670.0032,1345.2261,1425
96.2667,0.0407,3616.5676,1353.548,1430
96.6,0.0372,2828.979,1360.9272,1435
96.9333,0.0427,3493.0051,1368.9525,1440
97.2667,0.0378,3667.2632,1377.3391,1445
97.6,0.0391,2821.7024,1384.4306,1450
97.9333,0.0394,3912.5203,1393.1506,1455
98.2667,0.0398,4628.3511,1403.1531,1460
98.6,0.0383,4605.5259,1412.8127,1465
98.9333,0.0407,3692.9329,1421.239,1470
99.2667,0.0373,3566.1177,1429.5139,1475
99.6,0.0381,3336.5435,1437.329,1480
99.9333,0.0422,3396.1687,1445.2748,1485
100.2667,0.0417,3200.0881,1453.1626,1490
100.6,0.0425,3846.0774,1461.7879,1495
100.9333,0.0403,2666.0488,1468.7477,1500
