epochs,loss,rewards,time,steps
50.2667,0.1086,19.9189,476.8508,740
50.6,0.1044,19.3623,480.2882,745
50.9333,0.1047,19.5837,483.7749,750
51.2667,0.1096,19.937,487.2477,755
51.6,0.105,20.2624,490.7399,760
51.9333,0.1006,21.4491,494.3307,765
52.2667,0.106,20.2852,497.6856,770
52.6,0.1076,18.8227,501.1599,775
52.9333,0.097,20.3979,504.4976,780
53.2667,0.1041,16.9726,508.0443,785
53.6,0.1034,16.1957,511.4409,790
53.9333,0.1015,17.8343,514.8101,795
54.2667,0.0989,18.6589,518.1703,800
54.6,0.1016,23.7354,521.6617,805
54.9333,0.114,19.8093,525.043,810
55.2667,0.1047,19.5301,528.551,815
55.6,0.1058,22.2495,531.926,820
55.9333,0.1044,23.1287,535.235,825
56.2667,0.0939,21.2849,538.5775,830
56.6,0.1081,22.4036,541.9022,835
56.9333,0.1005,21.1897,545.3013,840
57.2667,0.1123,20.5455,548.6372,845
57.6,0.1112,27.9306,551.9532,850
57.9333,0.1082,19.5855,555.2907,855
58.2667,0.1041,29.1744,558.7075,860
58.6,0.0938,23.6769,562.1562,865
58.9333,0.1041,19.2193,565.6076,870
59.2667,0.0962,17.3985,568.9248,875
59.6,0.0924,24.256,572.3892,880
59.9333,0.1008,20.1991,575.7932,885
60.2667,0.112,18.2836,579.2604,890
60.6,0.1053,21.3329,582.6737,895
60.9333,0.0995,20.8294,586.0443,900
61.2667,0.1047,21.0702,589.4447,905
61.6,0.099,22.1073,592.8563,910
61.9333,0.1086,20.4879,596.3295,915
62.2667,0.099,23.5691,599.7996,920
62.6,0.0961,22.2466,603.2082,925
62.9333,0.0992,17.9715,606.5516,930
63.2667,0.1014,21.8444,609.9375,935
63.6,0.1007,21.2595,613.4735,940
63.9333,0.0978,17.2493,616.9657,945
64.2667,0.0955,22.1457,620.413,950
64.6,0.1002,22.3741,623.8894,955
64.9333,0.103,30.5467,627.273,960
65.2667,0.1039,20.928,630.6309,965
65.6,0.0977,24.3208,633.9834,970
65.9333,0.0944,17.289,637.2866,975
66.2667,0.0983,24.702,640.5421,980
66.6,0.1071,23.8051,643.909,985
66.9333,0.0969,23.4004,647.3081,990
67.2667,0.0998,18.5885,650.7467,995
67.6,0.0967,21.1726,653.9924,1000
67.9333,0.0963,24.0199,657.3752,1005
68.2667,0.0973,21.1093,660.6886,1010
68.6,0.098,18.2479,664.1932,1015
68.9333,0.0976,19.3538,667.5706,1020
69.2667,0.0916,23.524,670.8126,1025
69.6,0.0944,20.9139,674.2533,1030
69.9333,0.1038,20.9484,677.7562,1035
70.2667,0.1049,24.3546,681.2325,1040
70.6,0.0995,24.5764,684.65,1045
70.9333,0.0969,27.0048,688.016,1050
71.2667,0.1035,26.2314,691.5024,1055
71.6,0.1028,24.9673,694.8583,1060
71.9333,0.1024,29.27,698.1501,1065
72.2667,0.0979,27.2954,701.5463,1070
72.6,0.0951,26.6624,704.8412,1075
72.9333,0.0952,26.4117,708.3233,1080
73.2667,0.094,22.2199,711.7836,1085
73.6,0.1007,17.546,715.2223,1090
73.9333,0.0978,21.9402,718.4981,1095
74.2667,0.0927,16.0434,721.8386,1100
74.6,0.096,20.9552,725.1754,1105
74.9333,0.0968,20.7416,728.5937,1110
75.2667,0.0956,23.1919,731.9004,1115
75.6,0.0996,19.0053,735.3236,1120
75.9333,0.0972,21.4367,738.7125,1125
76.2667,0.0922,17.8877,742.0021,1130
76.6,0.0999,19.3562,745.3861,1135
76.9333,0.0974,18.7028,748.7983,1140
77.2667,0.0996,23.5717,752.1128,1145
77.6,0.097,20.5319,755.5196,1150
77.9333,0.0988,18.2065,758.8533,1155
78.2667,0.0996,20.2919,762.1729,1160
78.6,0.0915,16.8646,765.5992,1165
78.9333,0.0993,21.2322,768.9133,1170
79.2667,0.0997,25.6387,772.09,1175
79.6,0.0956,26.6217,775.3942,1180
79.9333,0.0971,21.7713,778.8677,1185
80.2667,0.1008,22.74,782.2059,1190
80.6,0.0967,24.813,785.4854,1195
80.9333,0.0977,26.4675,788.7213,1200
81.2667,0.0967,17.9387,791.9901,1205
81.6,0.0978,23.2669,795.2923,1210
81.9333,0.0887,26.2257,798.6796,1215
82.2667,0.0942,21.4019,801.964,1220
82.6,0.1011,24.8619,805.1188,1225
82.9333,0.1056,23.6655,808.3756,1230
83.2667,0.0943,20.5691,811.8738,1235
83.6,0.1028,29.3618,815.2417,1240
83.9333,0.0937,27.2727,818.4992,1245
84.2667,0.0944,26.3898,821.7081,1250
84.6,0.1062,26.1798,824.9191,1255
84.9333,0.1004,25.7933,828.3141,1260
85.2667,0.1005,23.3085,831.5576,1265
85.6,0.0887,20.0713,834.8231,1270
85.9333,0.0998,22.5639,838.1128,1275
86.2667,0.0958,23.0375,841.3617,1280
86.6,0.0922,19.2288,844.6822,1285
86.9333,0.0878,21.7526,847.9912,1290
87.2667,0.0941,21.8103,851.3762,1295
87.6,0.0951,24.4316,854.717,1300
87.9333,0.0929,26.3734,858.0675,1305
88.2667,0.0928,24.8109,861.3219,1310
88.6,0.0919,23.0898,864.6031,1315
88.9333,0.094,24.7853,867.9185,1320
89.2667,0.0956,26.6098,871.3511,1325
89.6,0.0883,21.091,874.7147,1330
89.9333,0.0897,25.0238,878.1306,1335
90.2667,0.0948,25.0375,881.5554,1340
90.6,0.0928,19.3822,884.8002,1345
90.9333,0.0939,25.1587,888.0227,1350
91.2667,0.0898,21.5943,891.4677,1355
91.6,0.0934,24.8941,894.6842,1360
91.9333,0.1057,26.0111,897.8911,1365
92.2667,0.0988,24.262,901.1542,1370
92.6,0.0903,22.0234,904.3559,1375
92.9333,0.0873,24.2579,907.5154,1380
93.2667,0.0917,22.867,910.7328,1385
93.6,0.0901,23.4918,914.0763,1390
93.9333,0.0906,23.5153,917.3183,1395
94.2667,0.0977,23.4505,920.6485,1400
94.6,0.0895,21.8183,924.0703,1405
94.9333,0.1014,14.1236,927.4403,1410
95.2667,0.0873,14.8728,930.7225,1415
95.6,0.0986,18.5304,934.1932,1420
95.9333,0.0891,14.6798,937.4438,1425
96.2667,0.0984,19.3705,940.7921,1430
96.6,0.0984,21.285,944.1187,1435
96.9333,0.094,19.6528,947.3699,1440
97.2667,0.0894,26.1535,950.6096,1445
97.6,0.089,26.7858,953.9931,1450
97.9333,0.1015,24.8056,957.3327,1455
98.2667,0.0977,28.5492,960.5105,1460
98.6,0.0868,24.4313,963.8503,1465
98.9333,0.092,22.6326,967.2349,1470
99.2667,0.0901,25.4873,970.5105,1475
99.6,0.0951,25.969,973.7145,1480
99.9333,0.0917,19.961,976.9834,1485
100.2667,0.0896,22.1454,980.3287,1490
100.6,0.0936,20.2416,983.6261,1495
100.9333,0.0953,21.0525,986.9404,1500
