epochs,loss,rewards,time,steps
46.25,0.085,1686.428,703.2895,725
46.5625,0.0822,1502.7043,708.4215,730
46.875,0.0915,1257.7295,713.0332,735
47.1875,0.0822,1678.9365,718.4274,740
47.5,0.0852,1162.2617,723.2374,745
47.8125,0.0829,1281.041,727.7985,750
48.125,0.0839,1714.1149,733.7649,755
48.4375,0.0917,1735.3457,739.6145,760
48.75,0.0873,1440.0914,745.1273,765
49.0625,0.082,1634.4648,751.0128,770
49.375,0.0885,1293.644,755.8326,775
49.6875,0.0865,887.683,760.0421,780
50.0,0.0824,908.8362,764.2332,785
50.3125,0.0888,2006.6924,770.5194,790
50.625,0.0842,1265.1451,775.0632,795
50.9375,0.0888,1548.7985,780.7985,800
51.25,0.0844,1662.905,786.5754,805
51.5625,0.0824,1248.7893,791.89,810
51.875,0.0843,2276.0081,799.5078,815
52.1875,0.0909,1856.4021,805.8112,820
52.5,0.089,1869.21,812.3417,825
52.8125,0.0933,1614.4886,818.1749,830
53.125,0.0833,1287.3021,822.8375,835
53.4375,0.0874,1191.9664,827.4803,840
53.75,0.0906,1261.901,832.0021,845
54.0625,0.083,2535.3049,839.3237,850
54.375,0.0828,2213.4167,846.2444,855
54.6875,0.0854,1713.4518,851.834,860
55.0,0.0833,1323.9443,856.8438,865
55.3125,0.0855,2003.4158,863.3275,870
55.625,0.0917,2044.6008,869.7528,875
55.9375,0.0845,1117.4327,874.2358,880
56.25,0.0856,1548.0056,879.99,885
56.5625,0.0826,1058.3368,884.2119,890
56.875,0.0932,1552.043,889.3657,895
57.1875,0.0905,1079.3591,893.7056,900
57.5,0.0855,1012.3107,897.7321,905
57.8125,0.0939,1273.1306,902.7979,910
58.125,0.092,1754.4395,908.7748,915
58.4375,0.0915,1424.7015,913.9656,920
58.75,0.0801,1844.9889,919.9427,925
59.0625,0.0816,1203.1344,925.0232,930
59.375,0.0833,1689.4935,930.7176,935
59.6875,0.083,1707.8684,936.6415,940
60.0,0.0867,2251.9333,943.868,945
60.3125,0.0849,1553.9998,949.3853,950
60.625,0.0889,1294.2156,953.9971,955
60.9375,0.0877,1480.1505,958.9791,960
61.25,0.08,1130.2051,964.0775,965
61.5625,0.0856,1988.074,970.1405,970
61.875,0.0846,1423.6493,975.2317,975
62.1875,0.0898,2172.0757,981.8011,980
