epochs,loss,rewards,time,steps
48.9333,0.0545,345.7728,1473.7942,720
49.2667,0.0492,517.0905,1483.4146,725
49.6,0.0475,537.934,1493.0996,730
49.9333,0.062,402.6242,1502.7785,735
50.2667,0.0492,512.3079,1513.2961,740
50.6,0.0585,660.3099,1524.4213,745
50.9333,0.055,269.0297,1535.2837,750
51.2667,0.0515,422.4271,1545.6579,755
51.6,0.0543,125.4256,1555.6959,760
51.9333,0.0527,745.5887,1566.005,765
52.2667,0.0495,304.4786,1576.2407,770
52.6,0.0518,759.4976,1586.0059,775
52.9333,0.054,683.2908,1596.4088,780
53.2667,0.0487,608.6831,1606.217,785
53.6,0.0434,936.4312,1616.3045,790
53.9333,0.0629,397.6021,1626.1617,795
54.2667,0.0605,659.7889,1636.7875,800
54.6,0.0524,498.526,1646.7632,805
54.9333,0.0567,472.2903,1657.2184,810
55.2667,0.0499,669.7528,1667.0948,815
55.6,0.05,646.6483,1676.8847,820
55.9333,0.0745,211.8786,1686.8619,825
56.2667,0.0502,761.8258,1697.6811,830
56.6,0.0481,829.9489,1707.5598,835
56.9333,0.0564,563.7425,1718.0659,840
57.2667,0.0552,677.5594,1727.943,845
57.6,0.048,818.8094,1738.0445,850
57.9333,0.046,695.4887,1748.0493,855
58.2667,0.0567,561.6912,1758.4918,860
58.6,0.0485,735.2592,1769.074,865
58.9333,0.0513,1101.2893,1779.6508,870
59.2667,0.0539,645.6301,1790.019,875
59.6,0.0505,263.02,1799.7824,880
59.9333,0.0597,535.0424,1809.5862,885
60.2667,0.0439,664.3436,1819.6459,890
60.6,0.0506,447.6599,1829.3673,895
60.9333,0.0585,577.0924,1839.176,900
61.2667,0.0553,466.4096,1849.5065,905
61.6,0.0577,195.6543,1860.2927,910
61.9333,0.0515,645.3282,1870.3499,915
62.2667,0.048,627.9017,1880.3016,920
62.6,0.0443,1052.1049,1891.2023,925
62.9333,0.0514,470.3454,1900.9744,930
63.2667,0.0458,972.6174,1912.9467,935
63.6,0.0449,880.3664,1923.59,940
63.9333,0.0551,406.8118,1933.4634,945
64.2667,0.0502,308.4515,1943.1874,950
64.6,0.0454,583.8029,1952.9365,955
64.9333,0.0496,832.6754,1962.7312,960
65.2667,0.0453,543.7382,1972.5278,965
65.6,0.0482,597.4632,1982.2264,970
65.9333,0.0484,356.957,1992.3796,975
66.2667,0.0533,334.454,2003.1644,980
66.6,0.056,1014.3533,2013.0026,985
66.9333,0.0533,775.6927,2023.6588,990
67.2667,0.0449,850.3348,2034.8694,995
67.6,0.0441,768.5718,2044.5638,1000
67.9333,0.0471,596.1482,2055.2581,1005
68.2667,0.044,501.0768,2065.0331,1010
68.6,0.0486,740.9042,2074.7075,1015
68.9333,0.0449,772.5098,2084.7382,1020
69.2667,0.0472,1043.7932,2095.8513,1025
69.6,0.0459,389.4697,2105.8282,1030
69.9333,0.0519,466.0293,2115.543,1035
70.2667,0.0529,1191.0687,2125.3138,1040
70.6,0.0428,1044.9851,2135.3968,1045
70.9333,0.0485,420.132,2145.28,1050
71.2667,0.0487,1016.5542,2155.9092,1055
71.6,0.0496,881.1113,2165.6595,1060
71.9333,0.0444,1156.6199,2175.9293,1065
72.2667,0.0525,1576.6367,2185.5965,1070
72.6,0.0511,726.4209,2195.5581,1075
72.9333,0.0494,745.7806,2205.3564,1080
73.2667,0.047,1262.1224,2215.5214,1085
73.6,0.0533,591.9493,2225.6116,1090
73.9333,0.0467,242.6561,2235.5162,1095
74.2667,0.0415,1291.611,2245.3575,1100
74.6,0.0499,1380.484,2255.1334,1105
74.9333,0.0408,1177.1978,2264.869,1110
75.2667,0.0605,1146.8704,2274.5584,1115
75.6,0.044,789.9865,2284.4973,1120
75.9333,0.0471,812.786,2295.0244,1125
76.2667,0.054,843.905,2305.5811,1130
76.6,0.0459,1371.4041,2316.0175,1135
76.9333,0.0433,516.127,2326.0649,1140
77.2667,0.0434,755.7184,2335.8884,1145
77.6,0.0567,1321.1432,2345.8121,1150
77.9333,0.0417,1423.776,2355.5219,1155
78.2667,0.05,799.5845,2367.0604,1160
78.6,0.049,739.6363,2377.98,1165
78.9333,0.053,970.707,2390.1743,1170
79.2667,0.0544,886.9909,2400.2116,1175
79.6,0.0508,590.4733,2409.9495,1180
79.9333,0.0472,1293.6134,2420.8109,1185
80.2667,0.0414,1002.9207,2431.4253,1190
80.6,0.0456,1020.2259,2441.3785,1195
