epochs,loss,rewards,time,steps
1.25,0.7005,17.6988,1.9744,5
1.5625,0.7117,18.9374,3.9501,10
1.875,0.6658,17.9227,5.9231,15
2.1875,0.6647,44.012,8.0816,20
2.5,0.7031,40.5483,10.242,25
2.8125,0.7648,38.071,12.3672,30
3.125,0.6274,153.5877,15.4159,35
3.4375,0.6701,120.9816,18.0556,40
3.75,0.5758,115.661,20.7056,45
4.0625,0.5581,265.023,24.3969,50
4.375,0.548,122.7781,27.0057,55
4.6875,0.5466,273.1388,30.5845,60
5.0,0.4492,315.9361,34.8496,65
5.3125,0.4836,224.2849,38.3759,70
5.625,0.4467,144.1687,40.9527,75
5.9375,0.4008,156.1249,43.683,80
6.25,0.3947,164.1785,46.2742,85
6.5625,0.373,185.2124,49.064,90
6.875,0.3351,201.2902,51.8425,95
7.1875,0.3201,269.9128,54.797,100
7.5,0.2856,249.8759,57.5946,105
7.8125,0.2662,250.1464,60.3651,110
8.125,0.2702,419.7987,63.7418,115
8.4375,0.2547,321.5758,66.6026,120
8.75,0.2349,535.4108,69.9356,125
9.0625,0.242,472.9775,73.1578,130
9.375,0.2196,481.1813,76.3973,135
9.6875,0.2279,563.5414,79.8246,140
10.0,0.2133,746.2784,83.7972,145
10.3125,0.2154,670.7711,87.5807,150
10.625,0.2197,835.6066,91.6258,155
10.9375,0.2103,523.6497,94.9432,160
11.25,0.2049,453.7337,98.0039,165
11.5625,0.2057,655.3124,101.6058,170
11.875,0.1922,673.2936,105.2773,175
12.1875,0.195,858.8641,109.3771,180
12.5,0.1895,930.5799,113.9072,185
12.8125,0.1901,685.8968,117.7227,190
13.125,0.1924,465.4852,120.8726,195
13.4375,0.1813,525.6923,124.3407,200
13.75,0.1894,501.8283,127.7111,205
14.0625,0.1761,502.3268,130.9344,210
14.375,0.1872,557.8958,134.3449,215
14.6875,0.1809,560.9508,137.7484,220
15.0,0.1698,448.5268,140.9683,225
15.3125,0.1735,573.0996,144.3397,230
15.625,0.1739,494.0929,147.4828,235
15.9375,0.1769,507.011,150.6898,240
16.25,0.1759,621.0756,154.1968,245
16.5625,0.1676,865.1976,158.1059,250
16.875,0.1702,951.5524,162.2449,255
17.1875,0.1715,624.9701,165.7443,260
17.5,0.1662,444.8104,168.9435,265
17.8125,0.1738,434.0816,172.0294,270
18.125,0.1687,588.1049,175.4309,275
18.4375,0.1619,680.7155,178.9227,280
18.75,0.1652,490.3752,182.0509,285
19.0625,0.1523,559.4647,185.3376,290
19.375,0.1583,564.7954,188.6914,295
19.6875,0.1502,430.2787,191.7267,300
20.0,0.1561,524.2552,194.9668,305
20.3125,0.1559,592.14,198.2585,310
20.625,0.1604,602.0487,201.6403,315
20.9375,0.1445,716.4777,205.5099,320
21.25,0.1572,474.3827,208.6207,325
21.5625,0.1456,493.8555,211.8558,330
21.875,0.1437,506.4222,215.1584,335
22.1875,0.1449,565.613,218.4053,340
22.5,0.1519,654.0353,221.8006,345
22.8125,0.1466,483.693,224.9209,350
23.125,0.1329,534.6708,228.277,355
23.4375,0.1434,494.0322,231.567,360
23.75,0.1388,710.8784,235.2479,365
24.0625,0.1402,515.6494,238.5086,370
24.375,0.1297,553.7284,241.7448,375
24.6875,0.1516,649.2815,245.2441,380
25.0,0.1355,743.4056,249.0116,385
25.3125,0.1402,607.7651,252.4354,390
25.625,0.1402,497.8548,255.6363,395
25.9375,0.1332,585.1674,258.9164,400
26.25,0.1366,627.0272,262.4624,405
26.5625,0.1205,902.7765,266.4945,410
26.875,0.1338,660.2413,269.9723,415
27.1875,0.1308,674.0319,273.4703,420
27.5,0.1353,609.9037,276.8583,425
27.8125,0.1384,600.7681,280.3598,430
28.125,0.1264,580.4182,283.6196,435
28.4375,0.1331,525.5223,286.8979,440
28.75,0.1266,561.0115,290.2245,445
29.0625,0.1341,552.5663,293.6596,450
29.375,0.1345,536.2836,297.0586,455
29.6875,0.1377,517.8379,300.2871,460
30.0,0.1254,540.5165,303.5271,465
30.3125,0.1287,657.144,307.0532,470
30.625,0.1339,497.0026,310.1818,475
30.9375,0.124,692.4,313.931,480
31.25,0.1163,624.9343,317.2992,485
31.5625,0.1346,581.0446,320.5917,490
31.875,0.1334,618.9624,324.047,495
32.1875,0.1336,702.3668,327.7211,500
32.5,0.1224,676.059,331.3255,505
32.8125,0.1206,682.9097,334.7899,510
33.125,0.1189,589.8141,338.2026,515
33.4375,0.1269,534.3731,341.4281,520
33.75,0.1261,787.5926,345.3374,525
34.0625,0.1298,612.4117,348.7732,530
34.375,0.1287,655.3384,352.2189,535
34.6875,0.1276,615.7032,355.5585,540
35.0,0.1166,495.8,358.917,545
35.3125,0.116,524.4464,362.1712,550
35.625,0.1258,655.2905,365.6471,555
35.9375,0.1259,633.8812,369.0576,560
36.25,0.1171,702.4916,372.7537,565
36.5625,0.1163,651.7764,376.163,570
36.875,0.1239,634.2162,379.6269,575
37.1875,0.1258,727.9686,383.3272,580
37.5,0.1171,739.1517,386.9782,585
37.8125,0.115,545.5032,390.2033,590
38.125,0.1221,671.4708,393.9055,595
38.4375,0.1186,527.7703,397.2766,600
38.75,0.118,553.5522,400.561,605
39.0625,0.1238,580.2121,404.0774,610
39.375,0.1234,552.8688,407.2925,615
39.6875,0.1139,859.1564,411.4221,620
40.0,0.1229,454.491,414.5803,625
40.3125,0.1176,479.2086,417.7048,630
40.625,0.1098,625.2505,421.1263,635
40.9375,0.1198,629.6596,424.9055,640
41.25,0.1259,641.905,428.5505,645
41.5625,0.1226,863.89,432.4468,650
41.875,0.1218,713.5551,436.2127,655
42.1875,0.1218,581.3829,439.5746,660
42.5,0.1193,603.36,442.9726,665
42.8125,0.1101,780.6283,447.3779,670
43.125,0.1249,675.3235,450.9546,675
43.4375,0.122,782.7014,454.7736,680
43.75,0.1125,612.2084,458.2086,685
44.0625,0.119,570.1452,461.6037,690
44.375,0.1154,441.8914,464.5509,695
44.6875,0.1071,859.0546,468.789,700
45.0,0.1201,718.4261,472.3202,705
45.3125,0.1134,634.5077,475.7227,710
45.625,0.1174,583.1974,479.1609,715
45.9375,0.1121,575.0839,482.4044,720
46.25,0.1121,566.2428,485.8548,725
46.5625,0.1124,768.7194,489.6391,730
46.875,0.1162,679.3595,493.2368,735
47.1875,0.1107,806.3553,496.9652,740
47.5,0.1189,517.8353,500.3415,745
47.8125,0.1104,573.7462,503.772,750
48.125,0.1268,701.7845,507.3428,755
48.4375,0.1085,719.2279,510.941,760
48.75,0.122,892.0729,514.8549,765
49.0625,0.1093,612.3586,518.3846,770
49.375,0.1087,561.076,521.9173,775
49.6875,0.1032,591.0869,525.2417,780
50.0,0.1129,781.6234,528.9602,785
50.3125,0.1118,574.2653,532.2444,790
50.625,0.1118,649.3353,535.7731,795
50.9375,0.1162,641.9343,539.1793,800
51.25,0.1054,920.6718,543.2778,805
51.5625,0.1079,832.0386,547.1697,810
51.875,0.1106,623.6784,550.7619,815
52.1875,0.1082,889.2041,554.9403,820
52.5,0.1052,484.5985,558.1071,825
52.8125,0.1143,717.9081,561.8922,830
53.125,0.115,649.0261,565.3048,835
53.4375,0.1101,468.5695,568.4889,840
53.75,0.1083,484.4939,571.8078,845
54.0625,0.1021,896.8406,575.9524,850
54.375,0.1111,605.2233,579.254,855
54.6875,0.1132,607.3676,582.8893,860
55.0,0.1039,808.6285,586.6842,865
55.3125,0.1092,1027.6133,591.0933,870
55.625,0.1128,787.3429,594.8028,875
55.9375,0.1147,625.9535,598.3019,880
56.25,0.105,593.3292,601.7319,885
56.5625,0.104,895.8682,605.9306,890
56.875,0.1131,904.8295,609.9394,895
57.1875,0.1074,825.2971,613.9586,900
57.5,0.1098,662.9651,617.4173,905
57.8125,0.1059,706.7261,621.0745,910
58.125,0.1073,1032.741,625.2895,915
58.4375,0.102,614.5607,628.7273,920
58.75,0.1083,665.7604,632.3391,925
59.0625,0.0997,855.2695,636.2762,930
59.375,0.1063,735.4147,639.9281,935
59.6875,0.1069,1020.5193,644.2849,940
60.0,0.1032,658.4154,647.7824,945
60.3125,0.1045,694.3221,651.3962,950
60.625,0.1067,821.7838,655.121,955
60.9375,0.1055,921.0825,659.195,960
61.25,0.1103,715.455,662.8605,965
61.5625,0.1034,698.6202,666.6024,970
61.875,0.1081,613.4022,669.9668,975
62.1875,0.1085,849.5764,674.0108,980
62.5,0.1043,790.7418,677.7262,985
62.8125,0.1022,580.0679,680.9958,990
63.125,0.1027,470.3382,684.0459,995
63.4375,0.1006,904.0267,688.07,1000
63.75,0.0959,758.6218,691.6937,1005
64.0625,0.1076,852.2076,695.5413,1010
