epochs,loss,rewards,time,steps
1.2667,0.9435,-143.8886,9.7341,5
1.6,0.9567,-141.159,19.5966,10
1.9333,0.9527,-141.806,29.6693,15
2.2667,0.9271,-138.505,39.8115,20
2.6,0.9128,-138.5077,49.6729,25
2.9333,0.9038,-134.6113,59.4045,30
3.2667,0.8895,-133.063,69.1507,35
3.6,0.8793,-130.0557,78.8372,40
3.9333,0.8573,-129.8649,88.695,45
4.2667,0.8323,-118.9011,99.2085,50
4.6,0.8093,-123.7249,109.0867,55
4.9333,0.7713,-112.5827,119.0381,60
5.2667,0.7355,-117.7475,128.7894,65
5.6,0.7093,-112.5318,138.5525,70
5.9333,0.6784,-112.0849,148.3239,75
6.2667,0.6462,-108.8496,157.9867,80
6.6,0.6008,-108.4353,168.5266,85
6.9333,0.5627,-108.9067,178.5593,90
7.2667,0.5056,-112.2493,188.5107,95
7.6,0.4712,-104.6004,198.2983,100
7.9333,0.4058,-99.8642,208.3814,105
8.2667,0.3677,-89.8794,218.108,110
8.6,0.3165,-78.4601,227.8809,115
8.9333,0.268,-76.9072,237.6061,120
9.2667,0.2369,-67.0247,247.3697,125
9.6,0.189,-64.7709,257.2217,130
9.9333,0.1735,-62.7883,267.1736,135
10.2667,0.1629,-73.7216,276.9371,140
10.6,0.1617,-65.5251,286.7287,145
10.9333,0.1304,-81.4057,296.5642,150
11.2667,0.1157,-72.3433,306.3813,155
11.6,0.12,-71.5796,316.8324,160
11.9333,0.1237,-68.1824,326.5546,165
12.2667,0.1149,-74.6756,336.3994,170
12.6,0.1096,-72.1212,346.7381,175
12.9333,0.1026,-73.6688,357.1489,180
13.2667,0.1044,-72.9289,366.8788,185
13.6,0.1165,-66.6992,377.1229,190
13.9333,0.0925,-63.7706,386.9505,195
14.2667,0.1055,-67.0096,397.539,200
14.6,0.0997,-63.1734,407.2947,205
14.9333,0.0845,-58.5405,417.3398,210
15.2667,0.0886,-57.7901,427.1363,215
15.6,0.1039,-63.6479,436.8575,220
15.9333,0.0985,-57.3482,446.5868,225
16.2667,0.0882,-55.9073,456.5252,230
16.6,0.1036,-52.6655,466.3432,235
16.9333,0.0895,-60.0081,476.3155,240
17.2667,0.0816,-60.6861,486.0617,245
17.6,0.0817,-46.7034,495.8845,250
17.9333,0.0809,-45.5534,505.5739,255
18.2667,0.0745,-48.8333,515.634,260
18.6,0.0831,-43.193,525.4506,265
18.9333,0.0797,-49.1036,535.1704,270
19.2667,0.0761,-59.762,545.0711,275
19.6,0.0867,-70.5104,554.843,280
