epochs,loss,rewards,time,steps
53.9333,0.1013,-78.4277,1675.9957,795
54.2667,0.1115,-69.3432,1686.0221,800
54.6,0.1133,-69.486,1695.8961,805
54.9333,0.1061,-71.3027,1706.1829,810
55.2667,0.1197,-68.0201,1716.8616,815
55.6,0.0986,-70.3633,1726.7911,820
55.9333,0.0954,-82.9653,1737.4061,825
56.2667,0.1016,-72.5269,1747.1337,830
56.6,0.0992,-64.8759,1758.1882,835
56.9333,0.108,-64.6669,1768.649,840
57.2667,0.1122,-59.7651,1779.349,845
57.6,0.1453,-58.3914,1789.6367,850
57.9333,0.0992,-60.5314,1799.9548,855
58.2667,0.1082,-60.1776,1810.5335,860
58.6,0.1076,-63.2283,1820.8686,865
58.9333,0.1058,-62.0828,1830.6652,870
59.2667,0.0947,-59.3233,1840.5704,875
59.6,0.1002,-63.5139,1850.5019,880
59.9333,0.1249,-60.2573,1860.5261,885
60.2667,0.1053,-76.6591,1870.8776,890
60.6,0.1027,-66.5173,1880.8367,895
60.9333,0.1199,-70.2955,1891.4774,900
61.2667,0.1024,-74.7658,1902.2312,905
61.6,0.105,-71.0373,1912.1152,910
61.9333,0.1013,-68.0558,1922.1153,915
62.2667,0.1075,-77.2274,1934.4413,920
62.6,0.0964,-65.4574,1945.4683,925
62.9333,0.1019,-73.4802,1956.2858,930
63.2667,0.0987,-67.3552,1966.9404,935
63.6,0.0979,-65.6985,1977.1576,940
63.9333,0.1061,-73.4716,1987.7717,945
64.2667,0.0924,-72.59,1999.4502,950
64.6,0.1038,-73.0142,2010.5587,955
64.9333,0.1149,-65.4342,2021.1647,960
65.2667,0.1126,-64.9324,2031.2933,965
65.6,0.1023,-68.5408,2042.379,970
65.9333,0.109,-66.4548,2052.1508,975
66.2667,0.0988,-69.4566,2062.9409,980
66.6,0.1175,-75.2534,2073.0887,985
66.9333,0.1088,-76.3692,2083.709,990
67.2667,0.0943,-64.3641,2093.5287,995
67.6,0.1178,-72.4183,2104.3108,1000
67.9333,0.0957,-75.2949,2114.1558,1005
68.2667,0.1033,-75.1759,2124.8763,1010
68.6,0.1032,-64.9529,2134.9167,1015
68.9333,0.0968,-74.2746,2145.1313,1020
69.2667,0.0923,-75.9411,2155.7048,1025
69.6,0.0974,-73.4122,2166.4596,1030
69.9333,0.1033,-66.7561,2177.7653,1035
70.2667,0.109,-77.6254,2188.3215,1040
70.6,0.0976,-78.878,2198.4508,1045
70.9333,0.1115,-72.2836,2208.5638,1050
71.2667,0.0934,-72.9232,2219.0336,1055
71.6,0.1034,-80.8034,2230.2878,1060
71.9333,0.1022,-78.8694,2241.6371,1065
72.2667,0.106,-70.6586,2253.6646,1070
72.6,0.0981,-72.6073,2266.5514,1075
72.9333,0.1053,-69.7497,2277.5742,1080
73.2667,0.1094,-72.2358,2287.891,1085
73.6,0.1084,-69.9115,2299.1063,1090
73.9333,0.0983,-75.4153,2311.1743,1095
74.2667,0.0963,-69.2323,2321.875,1100
74.6,0.1084,-67.4248,2331.7966,1105
74.9333,0.0963,-73.889,2344.0354,1110
75.2667,0.1049,-73.4135,2354.7789,1115
75.6,0.1328,-69.8656,2364.7587,1120
75.9333,0.1026,-72.2813,2374.6937,1125
76.2667,0.1085,-74.2702,2384.8841,1130
76.6,0.0994,-81.8563,2395.9625,1135
76.9333,0.0956,-72.5677,2406.0336,1140
77.2667,0.1,-71.9241,2415.7627,1145
77.6,0.0937,-68.4731,2426.0027,1150
77.9333,0.0869,-69.9272,2436.1888,1155
78.2667,0.1034,-70.7446,2446.4652,1160
78.6,0.0982,-68.8048,2456.391,1165
78.9333,0.0963,-72.8455,2466.9548,1170
79.2667,0.1161,-58.6382,2478.0947,1175
79.6,0.0969,-68.8706,2488.8773,1180
79.9333,0.1185,-63.3828,2500.2253,1185
80.2667,0.0897,-78.0081,2510.3341,1190
80.6,0.1314,-68.4335,2520.9487,1195
80.9333,0.0951,-74.3588,2531.0372,1200
81.2667,0.1049,-60.7344,2541.6251,1205
81.6,0.0912,-65.8442,2551.6491,1210
81.9333,0.0948,-70.1266,2561.8214,1215
82.2667,0.1057,-75.5942,2573.2269,1220
82.6,0.1113,-68.8039,2583.5628,1225
82.9333,0.0942,-79.6257,2594.2404,1230
83.2667,0.0977,-84.3638,2605.4093,1235
83.6,0.116,-75.9539,2615.5676,1240
83.9333,0.1055,-77.8457,2626.5227,1245
84.2667,0.0932,-75.8554,2637.3443,1250
84.6,0.089,-76.3129,2647.1874,1255
84.9333,0.0907,-77.6839,2657.8476,1260
85.2667,0.095,-63.8929,2667.7752,1265
85.6,0.0967,-65.8082,2678.9551,1270
85.9333,0.0933,-72.9231,2689.2109,1275
86.2667,0.0906,-75.8601,2700.3082,1280
86.6,0.1221,-67.6077,2711.1906,1285
86.9333,0.1175,-68.4052,2721.1241,1290
87.2667,0.0955,-75.6802,2731.781,1295
87.6,0.1146,-76.8078,2742.4836,1300
87.9333,0.0943,-71.4613,2753.3933,1305
88.2667,0.0902,-80.3586,2763.8525,1310
88.6,0.0949,-72.7613,2773.8464,1315
88.9333,0.1036,-81.5646,2785.121,1320
89.2667,0.084,-77.7243,2796.2148,1325
89.6,0.0959,-71.8545,2807.0172,1330
89.9333,0.0929,-76.2709,2817.6403,1335
90.2667,0.1091,-76.1319,2829.0503,1340
90.6,0.0931,-85.7458,2839.9117,1345
90.9333,0.0886,-81.9766,2851.471,1350
91.2667,0.0923,-78.5333,2862.2542,1355
91.6,0.0939,-74.3197,2873.9289,1360
91.9333,0.1203,-70.8828,2884.3288,1365
92.2667,0.1038,-61.1236,2895.2783,1370
92.6,0.0877,-74.9659,2906.1819,1375
92.9333,0.0897,-74.1256,2916.4166,1380
93.2667,0.0903,-82.7078,2927.5447,1385
93.6,0.1024,-79.6519,2938.4672,1390
93.9333,0.1024,-80.0426,2950.1698,1395
94.2667,0.0966,-83.8838,2960.8628,1400
94.6,0.0829,-77.313,2971.3993,1405
94.9333,0.1031,-77.8094,2982.1939,1410
95.2667,0.0967,-75.8884,2992.9638,1415
95.6,0.091,-72.3687,3003.7146,1420
95.9333,0.1073,-79.9333,3014.7929,1425
96.2667,0.0835,-80.1752,3026.1528,1430
96.6,0.0895,-73.1113,3037.9423,1435
96.9333,0.084,-74.2593,3048.7504,1440
97.2667,0.0963,-73.8032,3059.0615,1445
97.6,0.0861,-70.0853,3069.7902,1450
97.9333,0.0903,-73.8181,3081.0429,1455
98.2667,0.087,-80.5365,3093.7633,1460
98.6,0.0905,-73.8836,3107.5121,1465
98.9333,0.088,-78.8219,3118.1606,1470
99.2667,0.0943,-72.1319,3129.0715,1475
99.6,0.0997,-79.1351,3140.1277,1480
99.9333,0.1138,-77.4578,3150.364,1485
100.2667,0.0826,-66.0925,3160.3594,1490
100.6,0.1168,-64.9019,3170.5258,1495
100.9333,0.0955,-63.3362,3180.9427,1500
