epochs,loss,rewards,time,steps
1.25,0.5781,3.0424,2.0158,5
1.5625,0.6139,2.9512,4.0581,10
1.875,0.5742,2.5479,6.0798,15
2.1875,0.6001,2.5289,8.0985,20
2.5,0.5567,2.8524,10.1067,25
2.8125,0.5958,2.9216,12.13,30
3.125,0.5553,2.6668,14.1299,35
3.4375,0.5348,2.8052,16.1737,40
3.75,0.5989,3.0708,18.2233,45
4.0625,0.54,3.2654,20.2668,50
4.375,0.5989,2.8855,22.3218,55
4.6875,0.5506,3.209,24.3521,60
5.0,0.5867,3.2851,26.4017,65
5.3125,0.5122,2.7224,28.402,70
5.625,0.541,2.6132,30.4246,75
5.9375,0.5498,2.8883,32.4889,80
6.25,0.4862,3.4816,34.5339,85
6.5625,0.4675,3.0745,36.554,90
6.875,0.5582,3.4303,38.6036,95
7.1875,0.5034,3.3559,40.6261,100
7.5,0.5479,3.6491,42.6907,105
7.8125,0.5022,3.4926,44.6784,110
8.125,0.4755,3.1565,46.7187,115
8.4375,0.4989,3.7132,48.7574,120
8.75,0.488,3.7015,50.8148,125
9.0625,0.4941,4.4974,52.9357,130
9.375,0.5011,4.1917,54.9917,135
9.6875,0.4835,4.3996,57.0564,140
10.0,0.4036,4.658,59.104,145
10.3125,0.4772,4.7391,61.1161,150
10.625,0.4259,4.8722,63.2389,155
10.9375,0.3996,5.1177,65.3378,160
11.25,0.3783,4.847,67.4104,165
11.5625,0.4136,5.2213,69.5494,170
11.875,0.3724,4.8361,71.616,175
12.1875,0.385,5.6052,73.7041,180
12.5,0.339,5.8075,75.8076,185
12.8125,0.378,6.9349,77.9202,190
13.125,0.3704,6.5004,80.0165,195
13.4375,0.3487,6.9223,82.0748,200
13.75,0.3403,8.2198,84.1971,205
14.0625,0.3387,7.9619,86.3063,210
14.375,0.3231,12.1573,88.4587,215
14.6875,0.3344,12.9561,90.5971,220
15.0,0.3212,13.685,92.7836,225
15.3125,0.3205,20.6501,95.0775,230
15.625,0.3111,21.7618,97.3854,235
15.9375,0.2969,27.0667,99.6503,240
16.25,0.2675,27.4922,101.977,245
16.5625,0.2802,36.0477,104.2982,250
16.875,0.2773,135.9257,107.668,255
17.1875,0.288,61.9569,110.2439,260
17.5,0.2784,165.3285,113.4613,265
17.8125,0.2899,179.3142,116.6804,270
18.125,0.2897,248.4446,120.3992,275
18.4375,0.274,569.1765,127.069,280
18.75,0.2645,475.7664,131.7297,285
19.0625,0.2632,766.8663,136.3069,290
19.375,0.2511,502.9683,140.0882,295
19.6875,0.2738,470.6909,143.7422,300
20.0,0.2762,423.535,147.1619,305
20.3125,0.25,477.3811,150.5502,310
20.625,0.243,916.4929,154.8468,315
20.9375,0.2388,1061.8245,159.9755,320
21.25,0.2357,558.1112,163.4989,325
21.5625,0.2256,629.0756,167.111,330
21.875,0.2547,684.4005,171.0327,335
22.1875,0.2492,465.3896,174.2668,340
22.5,0.2597,511.8576,177.5181,345
22.8125,0.2553,502.4927,180.7992,350
23.125,0.262,420.3083,183.9232,355
23.4375,0.2603,417.6887,187.2689,360
23.75,0.2254,631.072,190.9983,365
24.0625,0.2295,590.7414,194.4396,370
24.375,0.2547,573.764,197.9239,375
24.6875,0.2594,452.6837,201.1954,380
25.0,0.2331,429.3744,204.2784,385
25.3125,0.2402,586.7648,207.7361,390
25.625,0.2502,552.9361,211.2943,395
25.9375,0.2349,408.68,214.4865,400
26.25,0.2379,511.387,217.8244,405
26.5625,0.2378,560.0073,221.3509,410
26.875,0.2346,495.9294,224.7069,415
27.1875,0.2492,431.7532,227.826,420
27.5,0.2267,503.3896,231.2769,425
27.8125,0.2368,472.1196,234.5736,430
28.125,0.2372,476.526,237.8938,435
28.4375,0.2428,381.6443,240.9802,440
28.75,0.2429,525.5173,244.3385,445
29.0625,0.2298,513.6811,247.6816,450
29.375,0.2343,452.1381,250.8574,455
29.6875,0.2302,401.5587,254.1386,460
30.0,0.232,399.494,257.1494,465
30.3125,0.2319,491.6649,260.3088,470
30.625,0.2286,407.0651,263.5118,475
30.9375,0.239,481.5161,266.7174,480
31.25,0.2286,486.9717,270.1422,485
31.5625,0.2339,451.2744,273.3269,490
31.875,0.25,382.8773,276.415,495
32.1875,0.2227,385.9406,279.5378,500
32.5,0.2262,408.1202,282.6905,505
32.8125,0.2418,461.1998,286.0117,510
33.125,0.2434,535.5232,289.3895,515
33.4375,0.2213,510.4311,292.6323,520
33.75,0.2119,468.8355,295.8608,525
34.0625,0.2285,504.1761,299.226,530
34.375,0.2278,468.4968,302.5909,535
34.6875,0.2262,431.994,305.8954,540
35.0,0.2303,496.2992,309.0843,545
35.3125,0.2327,468.2053,312.2361,550
35.625,0.2379,473.9498,315.4678,555
35.9375,0.2329,423.5588,318.6677,560
36.25,0.2207,462.2662,321.986,565
36.5625,0.235,349.8034,325.1526,570
36.875,0.2245,370.5606,328.2312,575
37.1875,0.2405,392.5562,331.3506,580
37.5,0.2228,417.1027,334.7997,585
37.8125,0.2125,366.9074,338.0376,590
38.125,0.2183,377.1815,341.2195,595
38.4375,0.2234,420.2759,344.4208,600
38.75,0.233,388.3303,347.4967,605
39.0625,0.2216,408.9651,350.5902,610
39.375,0.2374,382.0419,353.702,615
39.6875,0.2194,381.6373,356.8713,620
40.0,0.2183,487.6421,360.0965,625
40.3125,0.2316,423.8438,363.2821,630
40.625,0.2189,460.189,366.4796,635
40.9375,0.2265,422.872,369.7188,640
41.25,0.2335,410.1099,372.9106,645
41.5625,0.229,560.9608,376.3767,650
41.875,0.2052,503.1843,379.6819,655
42.1875,0.2382,414.2966,382.9783,660
42.5,0.2098,465.6489,386.2329,665
42.8125,0.2329,412.4352,389.3232,670
43.125,0.2269,394.2189,392.4125,675
43.4375,0.2269,409.8449,395.4894,680
43.75,0.2292,413.4755,398.6498,685
44.0625,0.2267,429.7738,401.754,690
44.375,0.2031,380.7613,404.7949,695
44.6875,0.2102,385.1222,408.1044,700
45.0,0.227,484.1121,411.3752,705
45.3125,0.2039,462.9368,414.6171,710
45.625,0.2267,380.2948,417.6797,715
45.9375,0.2229,505.5812,421.1324,720
46.25,0.2171,414.7803,424.254,725
46.5625,0.1996,429.662,427.3931,730
46.875,0.2116,412.1503,430.5657,735
47.1875,0.2292,395.7004,433.8149,740
47.5,0.2182,448.5159,437.224,745
47.8125,0.2151,455.8257,440.5358,750
48.125,0.2064,513.8514,443.812,755
48.4375,0.2062,382.9416,446.8911,760
48.75,0.1944,389.7063,450.3688,765
49.0625,0.213,455.5854,453.9273,770
49.375,0.2092,514.2283,457.6441,775
49.6875,0.2092,418.4335,461.0453,780
50.0,0.2121,554.3168,464.7605,785
50.3125,0.2092,446.676,467.984,790
50.625,0.1999,481.5616,471.2437,795
50.9375,0.2163,449.0557,474.5521,800
51.25,0.2061,503.9657,478.0985,805
51.5625,0.2024,553.9616,482.0311,810
51.875,0.2116,536.656,485.8389,815
52.1875,0.2111,542.9324,489.1369,820
52.5,0.2111,438.7875,492.4774,825
52.8125,0.2119,449.7369,495.7828,830
53.125,0.2071,557.5696,499.4523,835
53.4375,0.2077,444.2362,502.6272,840
53.75,0.2135,503.5812,506.1079,845
54.0625,0.2143,642.165,509.6879,850
54.375,0.2058,403.2725,512.7329,855
54.6875,0.2231,463.0504,516.035,860
55.0,0.1968,400.8004,519.6231,865
55.3125,0.1983,411.5331,522.9944,870
55.625,0.2069,392.0576,526.3921,875
55.9375,0.2184,552.1934,530.0107,880
56.25,0.1964,536.5104,533.3825,885
56.5625,0.2034,438.0035,537.1332,890
56.875,0.1951,485.9433,541.0508,895
57.1875,0.2245,554.7557,544.8535,900
57.5,0.2032,534.0687,548.3856,905
57.8125,0.2052,658.1528,552.7658,910
58.125,0.2099,479.4748,556.3045,915
58.4375,0.1893,519.9391,559.6097,920
58.75,0.203,555.3686,563.1956,925
59.0625,0.2087,547.6001,566.63,930
59.375,0.2006,543.5853,570.5667,935
59.6875,0.2035,412.9531,574.3505,940
60.0,0.2117,494.7303,578.3255,945
60.3125,0.2052,409.5925,581.7825,950
60.625,0.1985,459.3897,585.0042,955
60.9375,0.2275,547.1335,588.577,960
61.25,0.2048,521.3656,592.2748,965
61.5625,0.1956,731.8942,596.0392,970
61.875,0.1998,550.0439,599.4893,975
62.1875,0.1911,474.4178,602.6796,980
62.5,0.1975,498.1408,605.9409,985
62.8125,0.2093,448.4354,609.2233,990
63.125,0.2051,445.2284,612.4499,995
63.4375,0.2166,453.2347,615.7507,1000
63.75,0.2046,488.0001,619.2771,1005
64.0625,0.1981,441.1053,622.5747,1010
64.375,0.1999,506.1868,625.8939,1015
64.6875,0.1942,453.0088,629.2396,1020
65.0,0.2009,426.6325,632.5866,1025
65.3125,0.2038,370.1536,635.8466,1030
65.625,0.1948,363.1601,639.1207,1035
65.9375,0.2057,440.7461,642.3201,1040
66.25,0.1937,487.1485,645.676,1045
66.5625,0.187,502.37,649.0692,1050
66.875,0.204,503.374,652.5309,1055
67.1875,0.2066,523.9196,655.8722,1060
67.5,0.2098,555.5869,659.4408,1065
67.8125,0.1962,485.8044,662.7085,1070
68.125,0.2052,511.1646,666.2295,1075
68.4375,0.1976,441.6021,669.5146,1080
68.75,0.1971,963.6996,673.9175,1085
69.0625,0.1769,490.0087,677.2177,1090
69.375,0.2013,574.9454,680.7986,1095
69.6875,0.1929,506.7635,684.2129,1100
70.0,0.1998,490.5084,687.5598,1105
70.3125,0.1976,455.0093,690.9613,1110
70.625,0.2028,620.7738,694.7837,1115
70.9375,0.1835,587.1116,698.4792,1120
71.25,0.1921,747.012,702.5729,1125
71.5625,0.2016,582.6752,706.1032,1130
71.875,0.1988,657.3497,709.686,1135
72.1875,0.1853,506.2874,712.9887,1140
72.5,0.2058,394.135,716.1023,1145
72.8125,0.1839,472.7091,719.3159,1150
73.125,0.1957,611.1693,723.3408,1155
73.4375,0.2027,625.7491,728.496,1160
73.75,0.1996,1055.8835,733.8097,1165
74.0625,0.1965,646.1481,738.0864,1170
74.375,0.2028,616.1637,741.9526,1175
74.6875,0.2003,632.0592,745.7462,1180
75.0,0.2011,630.7567,749.2976,1185
75.3125,0.192,739.046,753.5576,1190
75.625,0.1939,616.6457,758.3891,1195
75.9375,0.176,556.266,762.25,1200
76.25,0.2024,561.4445,766.2154,1205
76.5625,0.1965,944.054,770.9495,1210
76.875,0.1893,501.2061,774.3996,1215
77.1875,0.1947,825.4173,778.7936,1220
77.5,0.1848,492.6293,782.6178,1225
77.8125,0.1994,570.2997,786.5032,1230
78.125,0.1907,461.4649,790.0874,1235
78.4375,0.2046,552.6953,793.8262,1240
78.75,0.2028,773.9388,797.9345,1245
79.0625,0.1858,540.7205,801.316,1250
79.375,0.1843,581.4537,804.7445,1255
79.6875,0.2019,559.7111,808.2685,1260
80.0,0.1958,513.8427,811.5928,1265
80.3125,0.1925,413.2044,815.2343,1270
80.625,0.2075,414.2774,818.4509,1275
80.9375,0.1993,495.5665,821.7545,1280
81.25,0.1829,379.0915,824.8736,1285
81.5625,0.1927,426.3425,828.3417,1290
81.875,0.177,492.2145,831.9153,1295
82.1875,0.1957,498.205,835.3869,1300
82.5,0.1951,525.9412,839.0545,1305
82.8125,0.1802,384.6653,842.493,1310
83.125,0.183,380.2043,846.1512,1315
83.4375,0.1923,541.9483,850.1831,1320
83.75,0.1793,430.3841,853.7862,1325
84.0625,0.202,472.0566,857.2692,1330
84.375,0.18,375.2982,860.6365,1335
84.6875,0.183,429.9943,863.9599,1340
85.0,0.1957,443.1436,867.3377,1345
85.3125,0.1844,424.2847,870.7183,1350
85.625,0.1859,497.3345,874.111,1355
85.9375,0.2066,439.2782,877.6461,1360
86.25,0.1947,459.0425,880.9429,1365
86.5625,0.1809,457.8525,884.5215,1370
86.875,0.1841,397.003,888.0649,1375
87.1875,0.1835,419.0356,891.6917,1380
87.5,0.1875,519.2853,895.2448,1385
87.8125,0.1889,593.2695,899.0384,1390
88.125,0.1825,485.7067,902.781,1395
88.4375,0.179,589.2064,906.2099,1400
88.75,0.2096,613.2066,909.8213,1405
89.0625,0.185,515.182,913.3192,1410
89.375,0.1847,818.3996,917.6288,1415
89.6875,0.1815,569.0468,921.4237,1420
90.0,0.1856,1127.9662,926.4624,1425
90.3125,0.185,581.0211,929.9902,1430
90.625,0.1909,1023.0739,934.501,1435
90.9375,0.173,936.3212,938.8311,1440
91.25,0.2004,1284.4739,945.2308,1445
91.5625,0.1923,1252.0208,951.1041,1450
91.875,0.1804,868.2082,955.3851,1455
92.1875,0.1986,466.9724,958.7115,1460
92.5,0.187,661.3712,962.5823,1465
92.8125,0.1828,609.3703,966.6587,1470
93.125,0.1942,1148.3459,971.6114,1475
93.4375,0.1778,610.9053,975.3745,1480
93.75,0.1826,472.3777,979.3779,1485
94.0625,0.1866,543.8827,983.355,1490
94.375,0.196,469.0961,986.7614,1495
94.6875,0.1948,385.8643,990.1043,1500
95.0,0.1841,456.8434,993.7602,1505
95.3125,0.1939,469.9854,997.2205,1510
95.625,0.1816,576.8914,1001.0287,1515
95.9375,0.1872,472.0735,1004.5029,1520
96.25,0.1778,1010.21,1008.9802,1525
96.5625,0.1896,564.5756,1012.5748,1530
96.875,0.1959,684.0607,1016.4315,1535
97.1875,0.1938,662.2174,1020.8876,1540
97.5,0.1979,787.7906,1025.1187,1545
97.8125,0.189,734.1907,1029.3904,1550
98.125,0.1813,496.5422,1033.0291,1555
98.4375,0.1845,452.6729,1036.5467,1560
98.75,0.1874,507.6302,1040.0321,1565
99.0625,0.1817,515.0044,1043.604,1570
99.375,0.2002,440.925,1046.9994,1575
99.6875,0.179,480.7624,1050.3139,1580
100.0,0.1882,585.3027,1054.0724,1585
100.3125,0.1989,523.5251,1057.7097,1590
100.625,0.1792,618.2694,1061.6077,1595
100.9375,0.1818,560.8343,1065.623,1600
