epochs,loss,rewards,time,steps
48.2667,0.036,2938.8972,1391.6191,710
48.6,0.0397,5386.6865,1401.3913,715
48.9333,0.036,3460.4785,1411.0656,720
49.2667,0.0358,2715.5874,1420.7928,725
49.6,0.0388,6994.415,1431.0115,730
49.9333,0.0362,5667.1187,1440.8054,735
50.2667,0.0364,3472.8015,1450.5901,740
50.6,0.0361,2146.1445,1460.3289,745
50.9333,0.0428,2728.4822,1470.1133,750
51.2667,0.034,4447.4644,1479.8962,755
51.6,0.0369,4979.3452,1489.7172,760
51.9333,0.0416,5279.1289,1499.5389,765
52.2667,0.0394,6607.1289,1509.1778,770
52.6,0.0387,3084.8762,1518.9026,775
52.9333,0.0362,2724.146,1528.6854,780
53.2667,0.038,4914.3042,1538.4868,785
53.6,0.0358,4706.2617,1548.2631,790
53.9333,0.0364,3606.5696,1558.0281,795
54.2667,0.0373,2709.4187,1567.7501,800
54.6,0.0385,3173.1968,1577.4791,805
54.9333,0.0353,4543.7871,1587.1963,810
55.2667,0.0334,5442.7998,1596.9625,815
55.6,0.0426,3817.8569,1606.7813,820
55.9333,0.0403,2395.1013,1616.5803,825
56.2667,0.033,5367.9556,1626.2317,830
56.6,0.0345,5510.4971,1635.9705,835
56.9333,0.0412,3626.145,1645.6878,840
57.2667,0.0344,4932.5293,1655.4421,845
57.6,0.0417,4845.2729,1665.1928,850
57.9333,0.0357,6417.7969,1674.8793,855
58.2667,0.0398,3097.1238,1684.6424,860
58.6,0.0405,3293.9399,1694.5482,865
58.9333,0.038,2469.1265,1704.2959,870
59.2667,0.0469,3380.6555,1714.1248,875
59.6,0.0341,3528.1895,1723.89,880
59.9333,0.0453,2827.9512,1733.635,885
60.2667,0.0391,1933.7701,1743.3075,890
60.6,0.0328,4905.6904,1753.0044,895
60.9333,0.0333,5403.2085,1762.7595,900
61.2667,0.0319,4584.6636,1772.5315,905
61.6,0.0457,4966.5986,1782.3123,910
61.9333,0.0364,3307.2395,1792.1429,915
62.2667,0.0389,2396.7041,1801.8136,920
62.6,0.0371,3290.1274,1811.5538,925
62.9333,0.0407,6479.7783,1821.3781,930
63.2667,0.0384,7181.1626,1831.131,935
63.6,0.0361,4401.8076,1840.8092,940
63.9333,0.0349,4519.5571,1850.5199,945
64.2667,0.037,4556.5498,1860.3322,950
64.6,0.0338,3647.3118,1870.27,955
64.9333,0.0362,2457.0435,1880.0554,960
65.2667,0.0335,3534.4556,1889.8587,965
