loss,steps,rewards,time,epochs
0.2299,755,460.3866,485.1717,48.125
0.2177,760,449.6353,488.3862,48.4375
0.2187,765,435.3042,491.6019,48.75
0.2115,770,394.3591,494.7158,49.0625
0.2208,775,395.9839,497.8249,49.375
0.2221,780,395.5601,500.9474,49.6875
0.211,785,407.4682,503.9609,50.0
0.2342,790,401.7678,506.9404,50.3125
0.2189,795,404.8265,510.2129,50.625
0.2075,800,396.8157,513.2555,50.9375
0.2049,805,394.5998,516.299,51.25
0.2067,810,392.441,519.3138,51.5625
0.2102,815,399.8219,522.4506,51.875
0.2281,820,396.8931,525.5449,52.1875
0.2267,825,418.1238,528.5745,52.5
0.2236,830,401.8338,531.7227,52.8125
0.2149,835,407.8449,534.8549,53.125
0.2151,840,395.9364,537.956,53.4375
0.2225,845,394.2606,541.1393,53.75
0.2054,850,401.9839,544.3095,54.0625
0.2247,855,391.766,547.5049,54.375
0.2128,860,407.6224,550.8495,54.6875
0.2218,865,406.9443,554.4585,55.0
0.2115,870,401.3698,558.0041,55.3125
0.2238,875,399.4937,561.3475,55.625
0.2073,880,404.8572,564.8923,55.9375
0.2077,885,403.5555,568.2462,56.25
0.2076,890,419.3768,571.9763,56.5625
0.2131,895,424.4621,575.3206,56.875
0.2084,900,403.863,578.3973,57.1875
0.2018,905,417.0704,581.5845,57.5
0.2105,910,411.2931,585.6014,57.8125
0.2183,915,420.5272,589.4182,58.125
0.1984,920,408.8969,592.6096,58.4375
0.1959,925,396.3531,595.8289,58.75
0.213,930,395.1578,598.8639,59.0625
0.2166,935,401.8441,601.827,59.375
0.2182,940,406.4294,604.9604,59.6875
0.2031,945,403.6178,608.1257,60.0
0.2208,950,408.103,611.4729,60.3125
0.2031,955,423.9659,614.6508,60.625
0.216,960,419.8877,617.8113,60.9375
0.2127,965,402.1786,620.9921,61.25
0.2085,970,426.9142,624.1272,61.5625
0.2336,975,402.0883,627.2731,61.875
0.2166,980,406.7852,630.5517,62.1875
0.2015,985,397.2732,633.6177,62.5
0.2089,990,411.3798,636.7522,62.8125
0.2177,995,407.3342,639.826,63.125
0.2011,1000,404.5097,642.9624,63.4375
0.205,1005,426.1785,646.4486,63.75
0.2067,1010,415.57,649.7205,64.0625
0.2079,1015,415.1092,652.7085,64.375
0.2096,1020,407.4379,655.8484,64.6875
0.1998,1025,409.0986,659.1495,65.0
0.2013,1030,409.0169,662.232,65.3125
0.1945,1035,436.675,665.5781,65.625
0.2306,1040,415.7049,669.4418,65.9375
0.2173,1045,408.3045,673.085,66.25
0.208,1050,417.0299,676.4472,66.5625
0.203,1055,410.2798,679.6889,66.875
0.2051,1060,400.8,682.8057,67.1875
0.2283,1065,398.658,685.8733,67.5
0.2064,1070,398.9118,688.966,67.8125
0.195,1075,399.6631,692.0986,68.125
0.2071,1080,406.4715,695.2274,68.4375
0.2025,1085,410.5988,698.4266,68.75
0.2002,1090,417.6992,701.7569,69.0625
0.2048,1095,426.0924,705.2665,69.375
0.1945,1100,405.7467,708.9134,69.6875
0.2073,1105,408.5189,712.0778,70.0
0.194,1110,419.8209,715.2685,70.3125
0.2161,1115,409.7337,718.3153,70.625
0.2179,1120,441.6139,721.4634,70.9375
0.1969,1125,408.505,724.5575,71.25
0.2296,1130,409.8328,727.7063,71.5625
0.2045,1135,407.2291,730.8216,71.875
0.2153,1140,405.7368,733.8177,72.1875
0.1939,1145,400.4658,736.808,72.5
0.192,1150,416.2226,739.8102,72.8125
0.208,1155,330.8348,742.6568,73.125
0.1987,1160,407.811,745.6748,73.4375
0.2009,1165,405.624,748.8504,73.75
0.2011,1170,402.0806,751.8876,74.0625
0.1949,1175,393.3159,754.9469,74.375
0.2021,1180,400.851,757.9492,74.6875
0.2151,1185,401.1538,761.1314,75.0
0.202,1190,403.3323,764.1663,75.3125
0.1879,1195,409.1534,767.2,75.625
0.2103,1200,407.7971,770.3753,75.9375
0.194,1205,465.3079,773.5724,76.25
0.1876,1210,433.1738,776.6873,76.5625
0.2111,1215,420.7876,779.7061,76.875
0.1901,1220,422.3595,782.8953,77.1875
0.2002,1225,427.4279,785.9144,77.5
0.2047,1230,415.828,789.0095,77.8125
0.1984,1235,431.514,792.1811,78.125
0.1989,1240,412.04,795.2417,78.4375
0.2167,1245,421.6868,798.5538,78.75
0.202,1250,436.1869,801.7634,79.0625
0.198,1255,422.0973,804.8936,79.375
0.1921,1260,414.5757,808.0905,79.6875
0.2054,1265,428.5584,811.2809,80.0
0.209,1270,416.2452,814.452,80.3125
0.2025,1275,414.9855,817.609,80.625
0.2043,1280,413.3524,820.6905,80.9375
0.2048,1285,425.3534,823.8012,81.25
0.1945,1290,417.3505,826.9638,81.5625
0.1979,1295,425.0003,830.0577,81.875
0.1894,1300,412.9642,833.1304,82.1875
0.195,1305,422.9672,836.19,82.5
0.2056,1310,426.106,839.179,82.8125
0.1975,1315,473.1199,842.2549,83.125
0.2007,1320,451.5844,845.3914,83.4375
0.189,1325,417.3456,848.4706,83.75
0.1985,1330,473.6683,851.5953,84.0625
0.2012,1335,426.8399,854.8005,84.375
0.1906,1340,439.5005,857.917,84.6875
0.1982,1345,439.3945,861.1107,85.0
0.1958,1350,475.7831,864.33,85.3125
0.1942,1355,452.3348,867.5262,85.625
0.2021,1360,445.7947,870.7276,85.9375
0.1855,1365,430.6284,873.815,86.25
0.2094,1370,464.8818,876.9064,86.5625
0.2026,1375,417.5146,879.9801,86.875
0.1954,1380,413.8004,883.1489,87.1875
0.205,1385,411.2136,886.4455,87.5
0.2082,1390,423.0238,889.6208,87.8125
0.2004,1395,437.7647,892.8703,88.125
0.1913,1400,457.3327,896.1359,88.4375
0.1944,1405,433.3577,899.3243,88.75
