epochs,loss,rewards,time,steps
50.2667,0.0537,31.925,509.593,740
50.6,0.0562,22.4199,513.0187,745
50.9333,0.0537,30.0842,516.5295,750
51.2667,0.0496,32.919,520.0261,755
51.6,0.0572,35.1529,523.6516,760
51.9333,0.0521,36.3239,527.3077,765
52.2667,0.0513,40.6737,530.9309,770
52.6,0.0517,42.4282,534.5922,775
52.9333,0.0477,47.7927,538.2019,780
53.2667,0.0501,30.4821,541.6732,785
53.6,0.0499,41.6187,545.1905,790
53.9333,0.0494,35.9473,548.6968,795
54.2667,0.0532,48.2854,552.3431,800
54.6,0.0476,52.1059,555.9983,805
54.9333,0.0517,56.9176,559.6819,810
55.2667,0.05,53.5727,563.4305,815
55.6,0.0531,52.54,567.1087,820
55.9333,0.0482,76.8683,570.9909,825
56.2667,0.0502,155.4708,574.9946,830
56.6,0.0465,58.92,578.7959,835
56.9333,0.0528,44.7992,582.5092,840
57.2667,0.0484,51.1122,586.1263,845
57.6,0.0518,64.602,589.8967,850
57.9333,0.0455,85.3482,593.7493,855
58.2667,0.0493,51.5026,597.4264,860
58.6,0.0453,87.0896,601.4235,865
58.9333,0.0539,56.69,605.1394,870
59.2667,0.0521,69.7152,608.9413,875
59.6,0.0474,157.4171,612.9538,880
59.9333,0.0501,46.2105,616.477,885
60.2667,0.0516,89.9256,620.6616,890
60.6,0.0497,77.3213,624.4719,895
60.9333,0.0503,70.1634,628.4495,900
61.2667,0.0483,43.4979,632.0048,905
61.6,0.0469,62.1503,635.7698,910
61.9333,0.0479,58.936,639.4702,915
62.2667,0.0512,49.4417,643.0844,920
62.6,0.0485,47.2172,646.7065,925
62.9333,0.0524,50.3365,650.4805,930
63.2667,0.0489,156.4405,654.6857,935
63.6,0.0511,123.3045,658.3997,940
63.9333,0.0486,235.3504,662.6563,945
64.2667,0.0508,152.9403,666.705,950
64.6,0.0466,230.45,670.8376,955
64.9333,0.0456,343.0602,674.9713,960
65.2667,0.0492,398.0324,679.1753,965
65.6,0.0464,337.7917,683.1678,970
65.9333,0.0484,281.5281,687.094,975
66.2667,0.0509,383.4977,691.2435,980
66.6,0.047,295.3882,695.0773,985
66.9333,0.0476,281.5419,698.9548,990
67.2667,0.0515,331.7433,702.7534,995
67.6,0.044,314.6667,706.5402,1000
67.9333,0.0445,307.1376,710.2361,1005
68.2667,0.051,335.9642,713.9461,1010
68.6,0.0432,319.4599,717.6344,1015
68.9333,0.0424,367.3545,721.4913,1020
69.2667,0.047,325.4866,725.1907,1025
69.6,0.0456,318.2052,728.865,1030
69.9333,0.0489,308.7068,732.4864,1035
70.2667,0.0459,293.9968,736.1561,1040
70.6,0.0472,328.4504,739.8336,1045
70.9333,0.0433,317.4598,743.4653,1050
71.2667,0.0481,335.2938,747.4734,1055
71.6,0.0465,328.0601,751.1024,1060
71.9333,0.0519,330.102,754.9447,1065
72.2667,0.0466,319.3994,758.527,1070
72.6,0.0461,314.3075,762.1146,1075
72.9333,0.0475,299.8566,765.6306,1080
73.2667,0.0498,306.6026,769.2124,1085
73.6,0.051,306.9651,772.7676,1090
73.9333,0.0498,303.4648,776.3417,1095
74.2667,0.0518,281.7278,779.876,1100
74.6,0.0497,308.288,783.5445,1105
74.9333,0.0439,306.1728,787.1464,1110
75.2667,0.0486,465.8898,790.9452,1115
75.6,0.0453,323.5802,794.5357,1120
75.9333,0.041,333.4606,798.0668,1125
76.2667,0.048,331.1498,801.6432,1130
76.6,0.0453,307.2031,805.156,1135
76.9333,0.0459,303.6414,808.6682,1140
77.2667,0.0535,309.9508,812.2354,1145
77.6,0.049,320.9962,815.7723,1150
77.9333,0.046,309.9446,819.261,1155
78.2667,0.0494,302.4057,822.8003,1160
78.6,0.0463,308.3336,826.3172,1165
78.9333,0.0406,295.3918,829.8214,1170
79.2667,0.0493,297.0669,833.4276,1175
79.6,0.045,310.9468,836.971,1180
79.9333,0.0404,462.2432,840.6645,1185
80.2667,0.0419,335.2983,844.2358,1190
80.6,0.0453,296.0139,847.6751,1195
80.9333,0.047,277.9067,851.093,1200
81.2667,0.0435,294.3374,854.5381,1205
81.6,0.0438,1369.8563,859.5893,1210
81.9333,0.0419,1221.3756,864.5093,1215
82.2667,0.0436,292.4492,867.9707,1220
82.6,0.0458,293.611,871.4282,1225
82.9333,0.0479,333.3602,874.904,1230
83.2667,0.0441,335.347,878.5603,1235
83.6,0.0454,1244.5273,883.502,1240
83.9333,0.0451,307.9665,887.0172,1245
84.2667,0.0473,272.2755,890.412,1250
84.6,0.0406,282.0009,893.8016,1255
84.9333,0.0453,300.1777,897.2314,1260
85.2667,0.045,327.602,900.7491,1265
85.6,0.042,651.5216,904.7383,1270
85.9333,0.0474,670.1501,908.6956,1275
86.2667,0.0461,377.6021,912.1598,1280
86.6,0.0437,962.5137,916.6386,1285
86.9333,0.0402,521.1037,920.3725,1290
87.2667,0.0454,284.6152,923.8026,1295
87.6,0.0369,259.1095,927.1228,1300
87.9333,0.048,341.5184,930.578,1305
88.2667,0.0432,418.2509,934.1275,1310
88.6,0.0433,300.9803,937.6087,1315
88.9333,0.043,1528.3201,942.8786,1320
89.2667,0.0421,826.0039,947.123,1325
89.6,0.0432,339.713,950.5478,1330
89.9333,0.0449,259.8244,953.9671,1335
90.2667,0.0465,1095.3827,958.5048,1340
90.6,0.0427,1124.3951,963.0876,1345
90.9333,0.0474,553.111,966.9188,1350
91.2667,0.044,450.1641,970.5441,1355
91.6,0.0484,363.4288,974.0351,1360
91.9333,0.0465,335.9622,977.5432,1365
92.2667,0.0409,431.2215,981.3176,1370
92.6,0.0463,319.7683,984.75,1375
92.9333,0.0434,291.6574,988.1466,1380
93.2667,0.0455,686.7303,992.1882,1385
93.6,0.0431,377.3097,995.7139,1390
93.9333,0.0427,3702.4973,1004.7482,1395
94.2667,0.0411,1361.9896,1009.7717,1400
94.6,0.0433,322.861,1013.2074,1405
94.9333,0.0428,370.0906,1016.8076,1410
95.2667,0.0393,1121.6981,1021.5144,1415
95.6,0.0401,2203.0327,1027.8403,1420
95.9333,0.0427,277.6982,1031.2219,1425
96.2667,0.0378,341.9234,1034.6752,1430
96.6,0.0386,309.1556,1038.108,1435
96.9333,0.0431,411.6427,1041.7166,1440
97.2667,0.0387,2520.5637,1049.1669,1445
97.6,0.0447,1318.0303,1054.043,1450
97.9333,0.0409,2185.9541,1060.514,1455
98.2667,0.0462,1413.1837,1065.7029,1460
98.6,0.047,513.7729,1069.571,1465
98.9333,0.0511,417.0947,1073.1322,1470
99.2667,0.0398,1034.3683,1077.852,1475
99.6,0.0414,350.0715,1081.2808,1480
99.9333,0.0416,693.597,1085.2567,1485
100.2667,0.0426,388.5736,1088.7554,1490
100.6,0.0464,890.7508,1093.0542,1495
100.9333,0.0431,585.0786,1096.829,1500
