epochs,loss,rewards,time,steps
1.2667,0.7048,12.3982,2.7723,5
1.6,0.6906,11.2366,5.4478,10
1.9333,0.6961,13.4513,8.1663,15
2.2667,0.635,13.8382,10.9058,20
2.6,0.6226,15.2701,13.6611,25
2.9333,0.648,19.8303,16.6084,30
3.2667,0.6124,18.7373,19.5046,35
3.6,0.5799,18.7025,22.5943,40
3.9333,0.5389,23.5449,25.7861,45
4.2667,0.5444,32.1503,28.988,50
4.6,0.5293,34.7643,32.2093,55
4.9333,0.4643,21.8223,35.5235,60
5.2667,0.4353,23.8717,38.7494,65
5.6,0.443,25.1228,41.979,70
5.9333,0.4013,44.2185,45.4177,75
6.2667,0.3595,35.1669,48.6849,80
6.6,0.3334,59.668,52.3334,85
6.9333,0.2948,76.3695,56.0011,90
7.2667,0.2762,139.8265,59.9515,95
7.6,0.2787,132.1326,63.8531,100
7.9333,0.2386,151.2592,67.7281,105
8.2667,0.1948,202.2528,71.8277,110
8.6,0.1864,196.0877,75.8051,115
8.9333,0.1788,224.004,79.8486,120
9.2667,0.1615,348.0837,84.0229,125
9.6,0.1391,333.2949,88.1718,130
9.9333,0.1428,300.6813,92.3746,135
10.2667,0.1368,353.1824,96.9724,140
10.6,0.1262,381.824,101.2352,145
10.9333,0.1374,327.1964,105.8611,150
11.2667,0.1248,354.9836,110.3364,155
11.6,0.1029,317.9051,114.8731,160
11.9333,0.1092,309.3842,119.8981,165
12.2667,0.1114,247.3253,124.3132,170
12.6,0.0992,357.1685,129.0098,175
12.9333,0.0974,363.1315,134.0035,180
13.2667,0.093,358.669,138.7604,185
13.6,0.0935,129.0989,143.2536,190
13.9333,0.0944,182.5914,147.4849,195
14.2667,0.0988,296.0453,152.184,200
14.6,0.0912,185.6048,156.3697,205
14.9333,0.0995,278.8225,160.9466,210
15.2667,0.0873,308.6501,165.6938,215
15.6,0.0858,253.6189,170.5123,220
15.9333,0.0907,196.8294,174.9452,225
16.2667,0.091,72.8124,178.7835,230
16.6,0.0793,72.7119,182.752,235
16.9333,0.0818,68.5511,186.6089,240
17.2667,0.0771,85.9394,190.4524,245
17.6,0.0766,47.9004,194.0674,250
17.9333,0.0785,54.0262,197.8879,255
18.2667,0.0733,47.4091,201.5624,260
18.6,0.0793,44.6558,205.3855,265
18.9333,0.0817,69.9206,209.2991,270
19.2667,0.0747,82.2579,213.1879,275
19.6,0.0731,55.9159,216.7947,280
19.9333,0.0768,54.7708,220.3475,285
20.2667,0.0689,53.0649,223.9873,290
20.6,0.0701,43.2801,227.4246,295
20.9333,0.0727,44.7712,231.0307,300
21.2667,0.0738,86.6459,234.9956,305
21.6,0.0658,90.3258,238.6969,310
21.9333,0.0693,87.4583,242.4111,315
22.2667,0.0722,130.4091,245.9816,320
22.6,0.0708,141.7635,249.7136,325
22.9333,0.0723,149.2986,253.4611,330
23.2667,0.065,161.6618,257.1834,335
23.6,0.069,140.7558,261.0076,340
23.9333,0.0658,53.1087,264.7486,345
24.2667,0.0639,73.3669,268.2574,350
24.6,0.0626,68.0357,271.9049,355
24.9333,0.0575,60.9968,275.3909,360
25.2667,0.0621,73.6099,278.885,365
25.6,0.0658,80.6836,282.3778,370
25.9333,0.0603,43.2893,285.8288,375
26.2667,0.0639,45.7488,289.0012,380
26.6,0.0624,54.4366,292.4728,385
26.9333,0.0645,51.5776,295.9816,390
27.2667,0.0607,68.41,299.4103,395
27.6,0.0636,53.9312,302.7037,400
27.9333,0.062,59.5904,306.1632,405
28.2667,0.0616,72.9588,309.6997,410
28.6,0.0576,49.3914,313.0592,415
28.9333,0.0578,50.6799,316.4274,420
29.2667,0.0575,48.0829,319.6129,425
29.6,0.0599,44.3195,322.729,430
29.9333,0.0603,51.9577,326.0766,435
30.2667,0.0561,51.0563,329.3477,440
30.6,0.0568,54.4647,332.8448,445
30.9333,0.0613,46.2871,335.95,450
31.2667,0.0563,58.6995,339.3511,455
31.6,0.065,44.9795,342.6346,460
31.9333,0.0561,35.6455,345.6475,465
32.2667,0.053,38.8605,348.7282,470
32.6,0.0547,36.8687,351.8448,475
32.9333,0.0578,42.3767,355.1238,480
33.2667,0.0654,55.535,358.8223,485
33.6,0.0564,55.4227,362.2251,490
33.9333,0.0565,51.3512,365.4779,495
34.2667,0.0603,42.4601,368.6986,500
34.6,0.0503,46.9877,371.9489,505
34.9333,0.0604,61.9436,375.4498,510
35.2667,0.0561,57.9754,378.7963,515
35.6,0.054,48.8202,382.0287,520
35.9333,0.0565,55.6773,385.3613,525
36.2667,0.0561,43.3698,388.4874,530
36.6,0.0519,37.8001,391.6912,535
36.9333,0.0628,44.8972,394.9664,540
37.2667,0.0591,57.3304,398.4472,545
37.6,0.0517,58.4078,401.9951,550
37.9333,0.0497,57.9126,405.54,555
38.2667,0.049,49.0159,408.8511,560
38.6,0.0557,52.8691,412.1422,565
38.9333,0.0536,49.4352,415.6493,570
39.2667,0.0567,51.338,419.1094,575
39.6,0.0553,37.5784,422.2027,580
39.9333,0.0555,56.3282,425.6431,585
40.2667,0.0467,56.9313,429.0609,590
40.6,0.0522,50.5492,432.5534,595
40.9333,0.0473,42.4935,435.8327,600
41.2667,0.0547,54.779,439.4977,605
41.6,0.0543,47.906,443.0484,610
41.9333,0.0518,51.0158,446.2136,615
42.2667,0.0543,54.5793,449.6843,620
42.6,0.0519,66.9329,453.2191,625
42.9333,0.0508,50.0129,456.4669,630
43.2667,0.0488,50.4075,459.8502,635
43.6,0.0522,53.4104,463.3554,640
43.9333,0.0485,51.8585,466.5799,645
44.2667,0.0527,63.6662,470.0336,650
44.6,0.0548,59.4154,473.696,655
44.9333,0.0532,71.637,477.4344,660
45.2667,0.05,74.3526,480.9339,665
45.6,0.0503,70.3213,484.7091,670
45.9333,0.0565,159.3352,488.4356,675
