epochs,loss,rewards,time,steps
15.9375,0.1916,827.2618,138.6804,240
16.25,0.1782,928.875,143.294,245
16.5625,0.187,514.7477,147.0721,250
16.875,0.1744,972.7114,151.7084,255
17.1875,0.1669,1108.7952,156.5098,260
17.5,0.1729,1001.1285,161.2079,265
17.8125,0.1764,862.1447,165.7664,270
18.125,0.173,852.2,169.8975,275
18.4375,0.1651,1238.7948,175.0268,280
18.75,0.1734,1374.9648,181.116,285
19.0625,0.1654,1049.7053,186.2323,290
19.375,0.169,1031.1062,191.0442,295
19.6875,0.1612,1368.8384,196.8059,300
20.0,0.1629,1298.3394,202.3318,305
20.3125,0.1472,1042.3071,206.8382,310
20.625,0.1627,1278.4391,211.8436,315
20.9375,0.1636,1120.6262,216.6881,320
21.25,0.1646,1413.5114,222.8258,325
21.5625,0.1592,1205.3005,227.9045,330
21.875,0.1524,966.9935,232.1619,335
22.1875,0.1612,1434.684,237.3178,340
22.5,0.1656,1099.9464,242.3672,345
22.8125,0.166,1073.9814,246.8744,350
23.125,0.1532,1489.8837,252.4021,355
23.4375,0.1635,1178.9729,257.4086,360
23.75,0.1466,1005.152,261.8278,365
24.0625,0.1546,1244.266,267.2111,370
24.375,0.143,964.7625,271.6396,375
24.6875,0.1484,1370.7651,276.7718,380
25.0,0.1578,1168.283,281.5341,385
25.3125,0.1544,862.9449,285.5565,390
25.625,0.1425,934.3168,289.5455,395
25.9375,0.1525,1209.8945,294.2813,400
26.25,0.1508,1067.4437,299.5387,405
26.5625,0.1396,1205.0277,305.0991,410
26.875,0.1429,1050.9994,309.3615,415
27.1875,0.1378,1781.041,316.5243,420
27.5,0.141,988.9276,320.75,425
27.8125,0.1499,1800.5267,327.1614,430
28.125,0.1426,1150.4685,331.724,435
28.4375,0.1441,1328.8531,336.961,440
28.75,0.1473,1346.7937,342.258,445
29.0625,0.1368,1348.4814,347.2975,450
29.375,0.1345,1286.3306,352.0936,455
29.6875,0.1337,789.7286,355.8672,460
30.0,0.1404,1100.074,360.5431,465
30.3125,0.1362,1157.3086,365.5157,470
30.625,0.1408,1602.7328,371.4884,475
30.9375,0.1352,998.5187,375.6268,480
31.25,0.1324,1522.0081,381.4212,485
31.5625,0.1391,1073.1169,385.7789,490
31.875,0.1341,1648.7145,392.2802,495
32.1875,0.1448,1089.4651,396.836,500
32.5,0.1303,1333.7068,401.8154,505
32.8125,0.1405,1394.902,407.2571,510
33.125,0.1355,1237.5736,411.9875,515
33.4375,0.1326,1100.7706,416.4101,520
33.75,0.1348,1101.9812,420.7895,525
34.0625,0.1348,1122.2303,425.1858,530
34.375,0.125,1659.4365,431.2189,535
34.6875,0.1356,2039.0004,438.4196,540
35.0,0.1366,1109.84,442.9953,545
35.3125,0.1488,1300.8489,448.0635,550
35.625,0.1346,1327.3909,453.5818,555
35.9375,0.1277,1257.7981,458.6783,560
36.25,0.1298,1366.5927,463.8461,565
36.5625,0.1293,1246.3297,468.6589,570
36.875,0.1296,1055.9596,472.9066,575
37.1875,0.1325,1688.2732,479.438,580
37.5,0.1307,943.1833,483.5542,585
37.8125,0.1247,1109.6246,487.9577,590
38.125,0.1239,1321.045,493.1232,595
38.4375,0.1338,774.4008,496.9451,600
38.75,0.1284,854.2943,500.8347,605
39.0625,0.1316,1361.6929,506.2605,610
39.375,0.1278,1230.5515,511.2209,615
39.6875,0.1322,931.7244,515.2241,620
40.0,0.1292,1077.592,519.5743,625
40.3125,0.1296,849.83,523.3844,630
40.625,0.1178,1488.1704,528.802,635
40.9375,0.1165,1386.046,533.9126,640
41.25,0.1193,924.9132,538.2993,645
41.5625,0.117,906.105,542.3164,650
41.875,0.1244,900.9965,546.397,655
42.1875,0.1177,1201.5375,551.695,660
42.5,0.1283,1234.2865,556.5738,665
42.8125,0.1268,1194.75,561.3536,670
43.125,0.1236,1286.9414,566.1655,675
43.4375,0.1172,1072.9587,570.578,680
43.75,0.1162,1126.2383,575.1423,685
44.0625,0.1182,1391.1592,580.0518,690
44.375,0.1235,762.2512,583.98,695
44.6875,0.1234,1807.3473,590.1557,700
45.0,0.1289,996.903,594.2526,705
45.3125,0.1191,1041.9369,598.4635,710
45.625,0.1195,1065.2466,602.8529,715
45.9375,0.1196,1234.4186,607.6012,720
46.25,0.1164,829.9669,611.4746,725
46.5625,0.1159,1429.863,616.9389,730
46.875,0.1241,2216.46,625.0767,735
47.1875,0.1228,1200.5168,629.7206,740
47.5,0.1178,1497.4701,635.0849,745
47.8125,0.112,1198.4875,639.8147,750
48.125,0.116,1011.2303,644.0988,755
48.4375,0.1228,967.951,648.415,760
48.75,0.1116,1028.8838,652.6542,765
49.0625,0.13,1171.4646,657.3036,770
49.375,0.1216,744.9031,660.8761,775
49.6875,0.1144,1268.4314,665.7584,780
50.0,0.1184,1066.2422,670.3951,785
50.3125,0.1198,1780.8074,677.0391,790
50.625,0.1138,887.8555,681.0367,795
50.9375,0.1187,985.9824,685.3513,800
51.25,0.1242,914.2487,689.4704,805
51.5625,0.118,884.7837,693.7219,810
51.875,0.113,1692.1387,699.7565,815
52.1875,0.1215,1190.0527,704.7546,820
52.5,0.1232,1251.8733,709.5746,825
52.8125,0.1158,1548.1311,714.9798,830
53.125,0.1049,617.8828,718.3394,835
53.4375,0.1157,1828.2458,724.5519,840
53.75,0.1207,1062.6578,729.1035,845
54.0625,0.1133,699.4284,732.7804,850
54.375,0.12,1601.8591,738.277,855
54.6875,0.1148,1325.2019,743.4732,860
55.0,0.1165,1601.9808,749.2557,865
55.3125,0.1171,985.139,753.5733,870
55.625,0.115,1764.6152,759.8228,875
55.9375,0.1121,1984.9886,766.7996,880
56.25,0.1104,1280.3691,771.4971,885
56.5625,0.1136,1252.8983,776.472,890
56.875,0.1061,949.3887,780.603,895
57.1875,0.1114,1715.1379,786.8838,900
57.5,0.1086,1542.1755,792.192,905
57.8125,0.1124,1989.1744,799.0071,910
58.125,0.1085,1018.0856,803.1625,915
58.4375,0.1155,1110.85,807.6855,920
58.75,0.1166,1006.678,812.1197,925
59.0625,0.1157,1551.2089,817.7199,930
59.375,0.1203,1134.6038,822.3263,935
59.6875,0.1204,1429.4669,827.387,940
60.0,0.1043,1426.115,832.3289,945
60.3125,0.12,1101.7646,836.6419,950
60.625,0.1158,817.9246,840.7137,955
60.9375,0.112,1149.2428,845.43,960
61.25,0.1086,1281.6095,850.4157,965
61.5625,0.1074,1581.9504,855.7423,970
61.875,0.1064,1154.4958,860.1889,975
62.1875,0.118,1240.5055,864.7856,980
62.5,0.1104,930.7414,868.8706,985
62.8125,0.109,1568.8096,874.3522,990
63.125,0.1115,1782.0803,880.5762,995
63.4375,0.1195,991.7083,884.657,1000
63.75,0.109,1615.011,890.4207,1005
64.0625,0.1129,867.8587,894.5834,1010
64.375,0.1175,759.485,898.3093,1015
64.6875,0.107,826.1701,902.1471,1020
65.0,0.1047,938.2648,906.3167,1025
65.3125,0.1065,1748.6047,912.0848,1030
65.625,0.1181,625.4372,915.5406,1035
65.9375,0.1078,1449.5465,920.5464,1040
66.25,0.1135,868.8022,924.6912,1045
66.5625,0.1095,1029.5018,928.9219,1050
66.875,0.1168,920.5472,932.9078,1055
67.1875,0.104,1214.7405,937.461,1060
67.5,0.1081,979.5996,941.6223,1065
67.8125,0.1121,1180.043,946.218,1070
68.125,0.1096,1158.9451,950.7651,1075
68.4375,0.1083,1455.5935,955.9874,1080
68.75,0.1077,938.8354,959.9219,1085
69.0625,0.1122,999.9834,964.1086,1090
69.375,0.1057,913.0219,968.3993,1095
69.6875,0.1181,1033.6949,972.7202,1100
70.0,0.1035,1216.4174,977.7324,1105
70.3125,0.1094,1595.3329,983.1407,1110
70.625,0.0992,1589.5864,988.777,1115
70.9375,0.1035,899.8046,992.8648,1120
71.25,0.1079,1617.283,998.2001,1125
71.5625,0.105,1140.902,1002.5203,1130
71.875,0.1128,668.5782,1006.2096,1135
72.1875,0.1121,1235.7542,1011.1533,1140
72.5,0.105,1334.3428,1016.4809,1145
72.8125,0.1094,655.2671,1019.9078,1150
73.125,0.1037,1113.7972,1024.2787,1155
73.4375,0.1065,834.2956,1028.3468,1160
73.75,0.0982,1592.5862,1033.6983,1165
74.0625,0.1199,1050.3076,1037.8884,1170
74.375,0.1109,1160.1008,1042.3593,1175
74.6875,0.1072,804.4073,1046.1635,1180
75.0,0.1072,1507.4723,1051.3155,1185
75.3125,0.114,867.1595,1055.3826,1190
75.625,0.1037,970.3004,1059.5711,1195
75.9375,0.1044,1533.1178,1065.0839,1200
76.25,0.1033,2111.1255,1071.9341,1205
76.5625,0.1082,1838.2644,1078.1675,1210
76.875,0.0984,958.9992,1082.2116,1215
77.1875,0.1095,947.4047,1086.3114,1220
77.5,0.1081,1085.0018,1090.5962,1225
77.8125,0.1017,1454.3483,1095.8979,1230
78.125,0.1018,780.981,1099.6007,1235
78.4375,0.1087,1513.5293,1105.1218,1240
78.75,0.1036,1164.0323,1109.655,1245
79.0625,0.0964,1340.7377,1114.7642,1250
79.375,0.1035,629.0396,1118.1929,1255
79.6875,0.1011,1346.4335,1123.0597,1260
80.0,0.1104,697.9115,1126.9106,1265
80.3125,0.1087,508.6013,1130.0766,1270
80.625,0.1092,1246.071,1134.9202,1275
80.9375,0.1035,1651.8469,1140.4593,1280
81.25,0.1013,1009.167,1144.6761,1285
81.5625,0.1077,1160.8214,1149.189,1290
81.875,0.111,1587.2272,1154.8015,1295
82.1875,0.1074,1264.5916,1159.9823,1300
82.5,0.0955,1034.5908,1164.3177,1305
82.8125,0.107,1512.4536,1169.7497,1310
83.125,0.0958,1099.0574,1174.2812,1315
83.4375,0.1057,1723.9183,1179.9086,1320
83.75,0.1069,786.8442,1183.5241,1325
84.0625,0.1052,776.7347,1187.4989,1330
84.375,0.0934,1582.2321,1193.2149,1335
84.6875,0.1047,1258.7278,1197.9017,1340
85.0,0.1023,1018.5396,1202.0945,1345
85.3125,0.0993,1052.0817,1206.7206,1350
85.625,0.1098,1105.7451,1211.0496,1355
85.9375,0.1099,989.4283,1215.3067,1360
86.25,0.0989,1530.1985,1220.473,1365
86.5625,0.105,1264.4128,1225.1028,1370
86.875,0.1058,1094.4083,1229.4699,1375
87.1875,0.1019,1385.1436,1234.5097,1380
87.5,0.1008,1823.8031,1240.5612,1385
87.8125,0.1044,725.0594,1244.1429,1390
88.125,0.1055,1088.306,1248.5983,1395
88.4375,0.0989,1281.4865,1253.4266,1400
88.75,0.1016,1936.5012,1259.6846,1405
89.0625,0.1041,1048.6484,1264.0276,1410
89.375,0.1034,2000.3334,1270.447,1415
89.6875,0.1016,701.092,1273.9984,1420
90.0,0.1064,758.3753,1277.9011,1425
90.3125,0.0981,658.0858,1281.3306,1430
90.625,0.1007,1643.8248,1287.2378,1435
90.9375,0.098,930.8589,1291.2675,1440
91.25,0.1006,664.7574,1295.0246,1445
91.5625,0.1041,652.454,1298.4815,1450
91.875,0.0945,857.6605,1302.5341,1455
92.1875,0.1017,1322.359,1307.2992,1460
92.5,0.101,1843.2542,1313.3782,1465
92.8125,0.0944,623.0807,1316.7003,1470
93.125,0.1002,1572.5989,1322.4802,1475
93.4375,0.0955,902.0999,1326.6957,1480
93.75,0.1023,730.275,1330.4183,1485
94.0625,0.1034,796.6427,1334.2151,1490
94.375,0.0967,728.8936,1337.7513,1495
94.6875,0.091,1083.3928,1342.112,1500
95.0,0.0973,1334.4766,1346.9912,1505
95.3125,0.1001,807.3448,1350.7306,1510
95.625,0.1031,1855.8271,1356.8213,1515
95.9375,0.1054,620.9589,1360.3306,1520
96.25,0.0971,1014.3154,1364.9798,1525
96.5625,0.1038,723.288,1368.6085,1530
96.875,0.1075,1452.399,1373.9286,1535
97.1875,0.1044,594.4911,1377.1959,1540
97.5,0.1042,1201.5366,1382.0654,1545
97.8125,0.1034,925.3605,1386.3806,1550
98.125,0.1069,972.6991,1390.7218,1555
98.4375,0.1031,623.6195,1394.1127,1560
98.75,0.0991,1061.1271,1398.5317,1565
99.0625,0.099,1091.4365,1402.87,1570
99.375,0.09,1150.5018,1407.4329,1575
99.6875,0.0927,804.5018,1411.1976,1580
100.0,0.0987,1779.7395,1417.1878,1585
100.3125,0.1021,1475.1427,1422.2335,1590
100.625,0.103,1127.0942,1427.1086,1595
100.9375,0.0944,979.2982,1431.4419,1600
