epochs,loss,rewards,time,steps
1.2667,0.037,2329.104,11.3935,5
1.6,0.0402,1721.3816,21.7937,10
1.9333,0.0386,912.644,31.5776,15
2.2667,0.0432,2211.1287,41.8192,20
2.6,0.0426,1718.8689,52.3633,25
2.9333,0.0375,3010.7808,62.453,30
3.2667,0.0434,1625.9751,72.6678,35
3.6,0.0382,2209.7417,82.9162,40
3.9333,0.0423,2645.8462,96.3588,45
4.2667,0.0412,2255.1733,107.5125,50
4.6,0.0374,2179.8818,117.482,55
4.9333,0.0379,3288.0039,128.7364,60
5.2667,0.0381,3996.521,138.8767,65
5.6,0.0445,2126.1008,149.2854,70
5.9333,0.0521,3445.0383,159.6033,75
6.2667,0.0358,3287.679,169.7792,80
6.6,0.0397,2938.1506,180.3083,85
6.9333,0.0439,2099.9368,191.2647,90
7.2667,0.037,2898.4541,202.5693,95
7.6,0.0382,2953.8718,213.5293,100
7.9333,0.0396,1839.8383,224.6336,105
8.2667,0.0406,3308.2227,235.3289,110
8.6,0.0388,3305.9058,245.5812,115
8.9333,0.0439,3884.7883,256.3508,120
9.2667,0.0397,2718.3752,267.2259,125
9.6,0.0397,3934.8977,277.5625,130
9.9333,0.0431,3317.2312,288.4836,135
10.2667,0.037,1650.7191,298.4028,140
10.6,0.0397,1401.8162,309.3058,145
10.9333,0.042,1486.5475,319.6528,150
11.2667,0.041,4166.1338,329.6603,155
11.6,0.0367,1097.157,339.9838,160
11.9333,0.0361,3182.2893,350.396,165
12.2667,0.0359,2459.856,360.7171,170
12.6,0.0387,2780.2368,371.0181,175
12.9333,0.037,2675.1458,383.1909,180
13.2667,0.0418,3313.5359,394.6618,185
13.6,0.0477,1972.6451,406.1837,190
13.9333,0.0368,2612.0352,417.2913,195
14.2667,0.038,1147.8772,428.6315,200
14.6,0.0416,1901.4717,439.3392,205
14.9333,0.0405,4621.7827,449.788,210
15.2667,0.0374,2162.0713,461.3764,215
15.6,0.0381,3301.782,472.6779,220
15.9333,0.0351,2345.5015,483.6286,225
16.2667,0.0367,1891.5022,494.4936,230
16.6,0.0373,4411.874,505.7079,235
16.9333,0.0391,3055.2344,517.3742,240
17.2667,0.0448,1529.1998,529.778,245
17.6,0.0381,2698.1692,542.1139,250
17.9333,0.037,2624.7371,554.7247,255
18.2667,0.0421,2951.1743,566.2724,260
18.6,0.0364,2956.1726,576.5405,265
18.9333,0.0345,3011.9194,588.0547,270
19.2667,0.0429,2482.5261,598.2981,275
19.6,0.0344,3881.4402,610.4864,280
19.9333,0.0363,1813.8928,622.011,285
20.2667,0.0322,2671.6812,632.5956,290
20.6,0.0366,2953.7651,645.2465,295
20.9333,0.0424,3068.6785,658.0024,300
21.2667,0.0339,4061.1816,668.8213,305
21.6,0.0415,1873.043,681.1134,310
21.9333,0.035,3946.0125,691.404,315
22.2667,0.0354,3427.7844,705.4039,320
22.6,0.0421,4026.1177,716.1324,325
22.9333,0.0489,2782.3542,726.487,330
23.2667,0.0402,2893.4539,736.6385,335
23.6,0.0421,2681.9885,748.2757,340
23.9333,0.0374,2200.1523,760.6042,345
24.2667,0.0363,1683.0977,770.9348,350
24.6,0.0374,2525.033,781.5677,355
24.9333,0.0345,2037.6602,791.9297,360
25.2667,0.047,2855.4648,803.5405,365
25.6,0.0393,936.1721,814.7035,370
25.9333,0.0351,2749.9692,826.286,375
26.2667,0.0363,3806.98,837.2272,380
26.6,0.0349,2306.449,849.2677,385
26.9333,0.0408,3695.6719,861.255,390
27.2667,0.0482,1637.6218,872.8538,395
27.6,0.0398,1315.4729,883.6476,400
27.9333,0.0365,3878.0508,895.1337,405
28.2667,0.0332,3187.5801,905.9278,410
28.6,0.0338,3078.9067,916.4781,415
28.9333,0.0387,3386.0793,927.724,420
29.2667,0.0375,4119.3774,939.1758,425
29.6,0.0373,3369.3086,950.5133,430
29.9333,0.0392,2744.76,961.6495,435
30.2667,0.0364,2240.1492,971.707,440
30.6,0.0362,1949.9241,983.2889,445
30.9333,0.0429,1607.8734,993.3703,450
31.2667,0.0365,3430.4917,1004.6277,455
31.6,0.0376,3664.345,1016.7716,460
31.9333,0.0373,3232.7083,1026.9055,465
32.2667,0.0368,2538.0352,1037.015,470
32.6,0.0502,2856.4734,1046.7694,475
32.9333,0.0414,2779.1897,1057.4559,480
33.2667,0.0391,4037.8235,1068.432,485
33.6,0.0406,2394.9136,1080.0411,490
33.9333,0.0356,2422.9426,1090.8084,495
34.2667,0.0436,3004.8813,1102.2901,500
34.6,0.0411,4467.9751,1113.6249,505
34.9333,0.0369,3176.4329,1126.8533,510
35.2667,0.0426,4640.4194,1138.5052,515
35.6,0.0411,1354.7513,1149.008,520
35.9333,0.0385,2770.73,1162.227,525
36.2667,0.0364,2821.0664,1172.5876,530
36.6,0.0491,2679.1433,1184.3538,535
36.9333,0.0374,2270.0605,1197.0027,540
