loss,steps,rewards,time,epochs
0.0922,720,1456.6338,729.2342,45.9375
0.0877,725,1649.386,734.8053,46.25
0.0891,730,1073.0795,739.1439,46.5625
0.0897,735,1149.6581,743.6262,46.875
0.0885,740,984.0575,747.7096,47.1875
0.0841,745,1212.031,752.2759,47.5
0.0884,750,1096.6809,756.7426,47.8125
0.0859,755,1296.4258,761.3829,48.125
0.0917,760,1220.2133,766.0848,48.4375
0.0905,765,1247.8232,771.1987,48.75
0.0925,770,976.9974,775.2887,49.0625
0.0826,775,977.4972,779.6839,49.375
0.0895,780,1517.5271,784.9515,49.6875
0.0833,785,1238.4615,789.6203,50.0
0.0874,790,1466.818,794.561,50.3125
0.0887,795,1046.0205,798.9085,50.625
0.0927,800,1370.8037,803.804,50.9375
0.0834,805,1069.4108,808.2386,51.25
0.0856,810,1113.3674,812.8586,51.5625
0.0838,815,1296.0286,817.5269,51.875
0.1007,820,1138.1311,822.21,52.1875
0.0919,825,1227.354,827.2251,52.5
0.087,830,1177.6619,831.9334,52.8125
0.0872,835,1350.2146,836.823,53.125
0.093,840,1601.1674,842.288,53.4375
0.0868,845,1236.6877,847.5616,53.75
0.085,850,1265.0652,852.1473,54.0625
0.0768,855,1255.7515,857.7019,54.375
0.0915,860,1010.4746,861.8942,54.6875
0.097,865,1157.7874,866.3376,55.0
0.0849,870,1237.9133,871.4369,55.3125
0.094,875,1206.5461,876.8624,55.625
0.0935,880,1037.0664,881.0128,55.9375
0.0872,885,1286.8251,886.1141,56.25
0.0834,890,1799.4055,892.1728,56.5625
0.0934,895,1044.9453,896.4039,56.875
0.0935,900,1516.8029,902.151,57.1875
0.0897,905,1160.6509,906.8303,57.5
0.0828,910,1243.9966,913.2145,57.8125
0.0938,915,1436.4631,919.445,58.125
0.0824,920,1685.6439,926.3629,58.4375
0.0911,925,1466.0673,933.3402,58.75
0.0845,930,1563.8341,938.6668,59.0625
0.0836,935,1455.921,944.1498,59.375
0.0911,940,1564.2322,950.1795,59.6875
0.0906,945,1425.4825,955.8402,60.0
0.0951,950,1638.1969,962.2305,60.3125
0.0941,955,1586.0735,967.9358,60.625
0.0859,960,1238.2184,973.0654,60.9375
0.0883,965,1437.442,979.0516,61.25
0.0846,970,1635.6661,986.318,61.5625
0.0894,975,1693.8375,994.1555,61.875
0.0846,980,1567.053,999.5715,62.1875
0.0844,985,1260.1825,1005.3335,62.5
0.0875,990,1441.5598,1012.0918,62.8125
0.0923,995,1894.8997,1020.6451,63.125
0.0857,1000,1650.4207,1026.5187,63.4375
0.0901,1005,1058.5686,1031.096,63.75
0.0887,1010,1284.1921,1035.8538,64.0625
0.0856,1015,1296.7767,1040.4703,64.375
0.0867,1020,1614.4877,1046.226,64.6875
0.0882,1025,1336.7838,1051.5531,65.0
0.0842,1030,1573.9906,1056.8978,65.3125
0.0932,1035,1451.1555,1061.9188,65.625
