epochs,loss,rewards,time,steps
47.9333,0.035,4812.5488,1419.3923,705
48.2667,0.0365,4830.2803,1429.4796,710
48.6,0.0379,4745.772,1440.3815,715
48.9333,0.0359,4696.4854,1451.2721,720
49.2667,0.0332,4802.228,1461.9185,725
49.6,0.0356,4182.2393,1471.5126,730
49.9333,0.0345,4790.6299,1481.7437,735
50.2667,0.0349,4706.3428,1492.6272,740
50.6,0.0354,4787.0327,1502.7703,745
50.9333,0.0347,4667.1938,1512.7149,750
51.2667,0.0379,4822.4932,1522.7421,755
51.6,0.0375,4530.2158,1532.4472,760
51.9333,0.0359,4807.7764,1542.6966,765
52.2667,0.0398,4774.0938,1554.803,770
52.6,0.0343,4788.6729,1576.8174,775
52.9333,0.0359,4836.7568,1587.7186,780
53.2667,0.0379,4847.3423,1598.1063,785
53.6,0.0358,4821.1318,1608.7015,790
53.9333,0.0358,4799.2471,1620.41,795
54.2667,0.034,4773.4521,1630.9349,800
54.6,0.0376,4828.9385,1642.7444,805
54.9333,0.0349,3857.0229,1651.7001,810
55.2667,0.037,4809.4004,1662.6314,815
55.6,0.0347,4401.3481,1672.5077,820
55.9333,0.0364,4775.8008,1682.7678,825
56.2667,0.038,4488.8984,1693.0774,830
56.6,0.0344,4011.7944,1702.5997,835
56.9333,0.0355,4289.2095,1711.8716,840
57.2667,0.0355,4302.6064,1721.4744,845
57.6,0.0338,4139.333,1732.0337,850
57.9333,0.0358,4826.1431,1742.2635,855
58.2667,0.0372,4329.8936,1752.5156,860
58.6,0.0346,4362.6982,1762.0845,865
58.9333,0.0349,4210.3467,1772.177,870
59.2667,0.0356,4147.3662,1781.8155,875
59.6,0.0335,4857.1143,1792.0856,880
59.9333,0.0319,3783.6946,1800.7227,885
60.2667,0.0337,4493.9048,1810.6263,890
60.6,0.0368,4476.4873,1820.378,895
60.9333,0.0342,4667.0234,1830.3603,900
61.2667,0.0367,4795.0527,1841.0607,905
61.6,0.0355,4835.1948,1851.2984,910
61.9333,0.0329,4778.3916,1861.473,915
62.2667,0.0377,4414.4678,1871.1359,920
62.6,0.0326,4484.311,1880.8566,925
62.9333,0.0386,2962.2241,1888.1553,930
63.2667,0.0392,3883.2944,1896.9471,935
63.6,0.0363,4773.8242,1907.2395,940
63.9333,0.0332,4274.356,1917.3053,945
64.2667,0.0318,4849.0444,1928.0169,950
64.6,0.0383,4859.0537,1938.3018,955
64.9333,0.0351,4198.0103,1947.6284,960
65.2667,0.0383,4829.71,1957.9242,965
65.6,0.0355,4492.7368,1967.5992,970
65.9333,0.0342,4005.3784,1976.8901,975
66.2667,0.0344,4321.605,1986.4363,980
66.6,0.0319,3708.9543,1995.0511,985
66.9333,0.0314,4385.9756,2004.5951,990
67.2667,0.0353,4616.4287,2014.5587,995
67.6,0.0367,4634.21,2024.4453,1000
67.9333,0.0352,3945.8418,2033.7676,1005
68.2667,0.0366,4801.6553,2044.334,1010
68.6,0.0334,4800.6084,2054.6286,1015
68.9333,0.0354,4786.4893,2065.0653,1020
69.2667,0.0352,4435.0991,2074.7013,1025
69.6,0.0339,3980.5859,2084.3102,1030
69.9333,0.033,4490.2759,2094.2063,1035
70.2667,0.0348,4739.0039,2104.2685,1040
70.6,0.0341,4347.8604,2113.7257,1045
70.9333,0.0376,4328.6445,2123.2157,1050
71.2667,0.0378,4840.7373,2133.4562,1055
71.6,0.0374,4370.8931,2143.0424,1060
71.9333,0.0354,4396.8618,2152.6325,1065
72.2667,0.0331,4845.3193,2163.7074,1070
72.6,0.0371,4831.1079,2174.0204,1075
72.9333,0.0355,4406.4097,2183.6286,1080
73.2667,0.0338,4318.9712,2193.572,1085
73.6,0.0356,4050.9036,2202.6031,1090
73.9333,0.0357,3799.4531,2211.1612,1095
74.2667,0.0341,4197.9932,2220.7157,1100
74.6,0.0333,4717.5083,2231.228,1105
