epochs,loss,rewards,time,steps
1.25,0.0913,1763.1967,5.7047,5
1.5625,0.0965,1606.8235,11.2252,10
1.875,0.0935,1923.9141,17.1583,15
2.1875,0.0971,1486.7068,22.4216,20
2.5,0.0891,1783.8217,28.1406,25
2.8125,0.0915,1161.4933,32.6976,30
3.125,0.0948,1655.7322,38.1379,35
3.4375,0.0926,1479.1221,43.1205,40
3.75,0.0851,1354.0961,47.8528,45
4.0625,0.0923,1586.9453,53.1293,50
4.375,0.0939,2143.3804,59.5699,55
4.6875,0.0846,1330.8617,64.2977,60
5.0,0.0883,1323.9122,69.3362,65
5.3125,0.0844,1676.4617,74.7737,70
5.625,0.0933,1342.7576,79.5567,75
5.9375,0.087,1145.5667,84.0065,80
6.25,0.0929,1432.0657,88.9976,85
6.5625,0.0902,1281.3005,93.6805,90
6.875,0.0958,1380.6156,98.4589,95
7.1875,0.089,1300.3141,103.0829,100
7.5,0.092,1581.5984,108.3241,105
7.8125,0.0828,1489.7028,113.3747,110
8.125,0.0904,1055.8673,117.5493,115
8.4375,0.0849,1387.3455,122.3591,120
8.75,0.0881,1254.545,126.9277,125
9.0625,0.0867,1297.3378,131.6149,130
9.375,0.0858,1227.1045,136.1807,135
9.6875,0.0915,1156.9547,140.7969,140
10.0,0.09,1037.1855,145.1214,145
10.3125,0.0869,878.0581,149.0321,150
10.625,0.0873,918.6813,153.0371,155
10.9375,0.0951,1132.8735,157.3194,160
11.25,0.0874,1564.4591,162.5184,165
11.5625,0.0836,1213.3209,167.0401,170
11.875,0.0885,1427.9609,171.9451,175
12.1875,0.0959,1434.7136,177.2835,180
12.5,0.0859,981.5914,181.3642,185
12.8125,0.0973,1003.0482,185.5232,190
13.125,0.0883,1123.3864,189.9814,195
13.4375,0.0931,1020.4387,194.1102,200
13.75,0.0882,1260.3315,198.7037,205
14.0625,0.086,1102.3921,202.9753,210
14.375,0.0893,1015.4865,207.0807,215
14.6875,0.0841,1163.507,211.6818,220
15.0,0.0889,1306.9158,216.3334,225
15.3125,0.086,760.2227,220.0009,230
15.625,0.0926,1149.2688,224.3465,235
15.9375,0.0827,1550.3088,229.5169,240
16.25,0.0906,1060.391,233.7151,245
16.5625,0.0875,1096.3708,238.0755,250
16.875,0.093,1094.6362,242.4307,255
17.1875,0.0877,1614.3927,247.9597,260
17.5,0.0893,1399.0881,252.8808,265
17.8125,0.0823,1097.3981,257.0483,270
18.125,0.088,1476.2142,262.2237,275
18.4375,0.0904,1605.5457,267.5055,280
18.75,0.0932,905.786,271.3581,285
19.0625,0.0905,1468.9552,276.4449,290
19.375,0.0873,1286.9891,281.1134,295
19.6875,0.0904,1348.2966,285.9211,300
20.0,0.0959,1007.5054,289.9697,305
20.3125,0.0917,1538.0264,295.0815,310
20.625,0.0892,1248.1267,299.5884,315
20.9375,0.0987,1054.7195,303.8588,320
21.25,0.0848,1378.4698,308.7092,325
21.5625,0.0908,1203.6797,313.1832,330
21.875,0.0937,1068.4449,317.5863,335
22.1875,0.0898,997.2577,321.6723,340
22.5,0.0825,1182.6572,326.1417,345
22.8125,0.0991,1519.9607,331.4366,350
23.125,0.0924,1603.9897,336.7275,355
23.4375,0.0871,1057.1322,340.9506,360
23.75,0.0898,1137.5171,345.2241,365
24.0625,0.0891,1254.4167,349.7813,370
24.375,0.0947,1131.4449,354.0395,375
24.6875,0.0907,1198.5051,358.5442,380
25.0,0.0877,1168.3171,362.8736,385
25.3125,0.0834,1620.4496,368.4879,390
25.625,0.0888,943.6636,372.4668,395
25.9375,0.0917,1029.1029,376.7462,400
26.25,0.0798,1291.4763,381.39,405
26.5625,0.0932,1325.9138,386.0939,410
26.875,0.0894,998.3716,390.2731,415
27.1875,0.0933,1481.7365,395.4025,420
27.5,0.0842,1306.1691,400.1192,425
27.8125,0.0823,1300.9064,404.7595,430
28.125,0.089,1079.594,408.9885,435
28.4375,0.0888,1220.4857,413.508,440
28.75,0.0928,908.7991,417.3914,445
29.0625,0.0987,1532.7649,422.6338,450
29.375,0.086,1633.0013,427.9697,455
29.6875,0.0824,1269.4803,432.6045,460
30.0,0.086,1430.1747,437.7523,465
30.3125,0.0834,1490.6514,442.8471,470
30.625,0.0875,1259.5945,447.4036,475
30.9375,0.0926,1032.0334,451.4602,480
31.25,0.0865,1037.0042,455.5513,485
31.5625,0.0954,1160.45,460.1322,490
31.875,0.087,1425.6799,465.0499,495
32.1875,0.0873,1462.1332,470.2255,500
32.5,0.09,1402.5042,475.3049,505
32.8125,0.0874,1596.8584,480.8404,510
33.125,0.093,1276.2509,485.4024,515
33.4375,0.0835,1101.0505,489.8141,520
